ds,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
300000,4,2,99,0.89,0.72,1,0,2,0,17,0,0,99,1,1,54,125,7,8,500,50,850,35,3,64,362,5,6,2,2,511.837,8737343.332,1704.916,321417564,21256.423,49.765,0.207,0,0,4.032,41.506,293753.141,80392.167,16128.236,11306,99091.667,671006358,4557804850,577470049.3,581692405.7,51.333,535768.333,535877,92640515324,478444.667,478596,88911512430,1914844903,27840708643,11159324624,74343933,110965957,258537437.7,2094.333,2038,13964.667,10976852492,17329846909,86.369
300000,6,2,30,0.74,0.59,1,1,2,0,33,1,1,69,0,4,13,92,3,9,699,93,971,21,2,36,101,10,7,7,4,224.33,6606847.844,1915.385,517947010.2,39706.524,177.427,0.308,0,0,3.455,316.07,773820.619,444081.293,30133.63,9425,106312,663158750.3,4287294068,541554985.3,548449001.7,46.333,358143.333,358233.667,88127335287,483118,483274.667,1.08E+11,1713260254,29988406186,10875839403,72729570,75212503.67,208500998.7,29,8,677.667,10441497087,20190110558,77.185
300000,5,3,83,0.73,0.65,1,1,1,1,55,1,1,17,0,5,6,85,6,7,636,15,17,21,1,28,133,15,5,7,6,100.42,4170526.279,1019.087,292714010,24128.311,27.55,0.189,0,0,6.019,158.19,454962.937,271674.853,18066.414,9596,105823.667,630829433.3,4725981520,562795358.3,563160707,46.333,314171,314273,92499652095,485223.667,485376.667,97066370843,2304098122,30013162293,10928576680,62638469,78425192.67,215767367.3,160,1771.667,3614.667,11071729080,18163972129,74.29
300000,1,4,27,0.62,0.51,0,0,1,1,22,0,1,30,0,3,59,193,9,5,582,22,534,29,2,61,437,9,8,5,2,153.888,11280841.41,1380.094,499400590.8,40433.039,50.863,0.343,0,0,1.748,105.516,999318.212,239923.204,31330.143,10944.667,109397,755842948,4438595405,564811210.7,565796687,63.667,355802,355925,86405775775,493905.667,494062,92277228730,1705678172,27464923362,10918030125,72678477,79990736,215645427.3,235.333,45.333,571.333,10490691933,17427361388,103.263
300000,5,5,28,0.78,0.73,0,1,2,1,45,1,1,44,1,4,11,75,4,5,397,57,646,23,2,59,411,6,9,6,7,175.987,5905091.173,2049.833,534145047.1,41579.8,161.927,0.267,0,0,3.644,145.567,453652.198,275915.257,30887.845,8723.333,106672.667,612893788.7,4195427365,535774590.3,537588269.3,48.333,353954,354042.333,82739521258,485300,485455,95221406103,1678417937,27466792162,10267438977,62464050.33,83056515.67,197838549.7,415.333,987,661,10152505019,17469148039,79.668
300000,4,3,54,0.69,0.8,0,0,1,1,59,0,0,126,0,2,23,53,6,8,832,19,413,38,3,45,114,2,8,2,3,636.561,11206502.84,2496.344,460798956,30068.361,45.515,0.283,0,0,3.107,132.2,726312.187,186722.146,23182.093,11132,97447.333,670076298,4308447764,563009171.3,565046887.7,69,552547.667,552664.667,84243175955,485686.667,485838.333,86316078137,1741123136,26286862112,10782237380,62726084.33,101263023.3,228887353.7,3806,4305.667,7758.333,10402930086,16673187428,90.484
300000,7,4,96,0.45,0.89,1,0,0,1,12,1,0,119,1,5,73,93,8,6,271,40,562,13,3,97,122,8,8,7,4,156.147,4679846.275,1791.933,342998436.6,21637.483,42.163,0.179,0,0,5.447,61.492,249961.561,126582.98,16462.799,11030.667,111816,709329299,4924240800,609567195.7,614101063.3,115.333,667018,667181.667,92416601343,512580,512735.333,94312827215,2013922182,29417965501,11957899274,66929736.67,108372524.3,238717456.3,4014,3664.667,13583.333,11270492856,18464336116,88.505
300000,5,4,92,0.43,0.79,0,0,1,1,91,0,0,15,1,3,109,161,8,9,331,68,404,41,1,32,201,11,8,8,5,117.363,4105264.148,1308.268,284598110.1,22218.297,34.848,0.168,0,0,6.301,49.739,248690.301,138453.518,16931.216,9554.667,98396.333,577236708.7,4181165113,542698547.7,541321084.7,55.333,285819.333,285916,87453295847,465701.667,465855.667,85481732367,1990690567,26438118469,10157544705,59216849.67,72387833.33,206336989.7,183.667,23.667,779.333,10164099755,16320001692,76.253
300000,6,2,126,0.85,0.58,1,1,2,1,9,0,0,88,0,5,48,134,8,8,182,72,956,28,2,65,424,9,1,7,9,114.644,3740728.386,1088.222,242260742.6,18130.849,33.523,0.127,0,0,6.792,107.35,348332.452,187484.662,13636.012,10643.667,104785.333,726082743.7,4561368585,588214870,592063661.7,45,318321,318431.333,97480223418,486259,486415.667,1.09E+11,2070229330,31410945477,11468530062,70725330,97452569.33,222995319,2.667,6,1315.667,10841947366,21572281834,72.68
300000,1,5,14,0.42,0.74,0,0,2,0,96,1,0,119,1,5,34,150,9,6,340,43,854,38,1,32,195,11,6,4,6,50.833,7031835.398,1095.276,512100074,48558.298,15.691,0.402,0,0,2.159,56.345,553300.292,306520.008,37444.653,6253.667,99786.333,673981445.3,4080420913,516205771.7,517715382,93.667,548260,548408.667,74490840334,464559.667,464709.333,77255537587,1560347084,24552076001,10246535234,52439065.33,80345128.67,220518976,181.333,97,1509.667,9471592251,15652360821,105.097
300000,8,5,85,0.63,0.81,0,1,2,0,26,1,1,31,0,5,118,185,2,10,444,56,580,25,0,69,335,9,2,1,2,173.704,4633953.457,1769.548,359476170.8,23340.236,140.817,0.185,0,0,5.304,244.197,452797.959,247863.4,17812.254,9863.667,105522.667,649896435.3,4493080977,573538536,572818647,53,287075,287188,85763761719,482852,482997.667,89973814402,2111619089,27433622222,10845417039,56783286,74099529.67,205072934,70.667,73.333,782.333,10689912347,17696998892,89.463
300000,2,2,21,0.31,0.87,1,0,1,1,22,0,0,97,1,3,47,56,7,8,393,97,310,47,3,72,458,13,3,3,4,395.582,14362271.38,2520.822,633375361.8,43839.669,54.199,0.589,0,0,1.728,73.239,610964.744,156293.72,33934.12,8394.333,102545.333,667879691,4508315066,572608520.7,573418149.7,425.333,493268,493743.667,82297962689,475298,475451,86224544348,1760875732,27007699040,11081030047,59485660,88326691.33,212896666.7,2610.333,2439,7918.333,10645080524,16903448163,99.44
300000,2,3,69,0.34,0.46,1,0,1,0,88,1,0,34,1,3,4,195,7,4,494,63,649,8,0,68,218,10,7,8,6,251.455,9028814.91,1604.101,402074128.3,26397.342,64.509,0.229,0,0,2.726,71.387,371107.959,89764.12,20234.987,12661.667,122199,726706414,4754948955,592758025.3,592927786,139,296796.667,296999,89393351972,523697.333,523845,90564274335,2073466937,28243071772,11195747942,70283444.33,82362499,215395193,29.333,2.667,753,10617525552,17356506373,91.792
300000,4,5,72,0.6,0.78,1,0,2,1,94,1,0,43,1,3,67,184,10,9,347,121,840,19,2,94,403,14,6,5,9,494.284,9151192.899,2023.885,402452802.4,25772.832,73.884,0.211,0,0,3.324,62.731,364730.788,91575.738,19730.369,12814.333,104941,764896506.3,4487712842,559095890.7,558154304,50,340876.667,340983.667,93276565628,481467,481623.667,94544491456,1956664148,28537777029,11041605747,81059357.33,98429696,236975663.7,355.333,32.667,772.333,10495090606,19067750281,85.095
300000,1,4,95,0.53,0.68,0,1,1,1,109,1,1,71,1,5,90,3,6,7,769,124,544,6,0,89,263,11,7,7,3,21.243,3375819.983,467.567,259476323.3,22226.702,25.134,0.143,0,0,5.995,18.695,252991.58,134207.904,16567.809,8456,137481.667,745922922.7,4783601638,604870937.7,603428487.3,87.333,298873.333,299006.667,86747739115,562240,562385.667,92454135105,2163462722,28175258705,10952643882,66424736.67,73959295.67,210812057.3,47.333,66.667,627.667,11301305674,17284861483,105.283
300000,2,3,63,0.4,0.5,1,1,1,1,24,1,1,54,0,2,61,157,3,3,607,112,217,25,2,55,278,2,3,4,6,449.995,11541715.93,1656.784,397781717.7,28314.436,29.512,0.314,0,0,1.801,258.398,755201.456,101551.123,21335.391,14008.333,109774.667,785486522.7,4675110089,593877146.3,596933634,50.333,356776.333,356889.333,96804683480,496102.333,496256.333,1.01E+11,2127400602,30358034785,11546152642,77921831.33,96750436.67,227648558,77,72.333,1086.333,10936625929,19946422364,91.224
300000,7,3,44,0.55,0.42,1,1,0,1,80,0,1,10,0,2,55,29,8,5,992,106,916,26,1,75,243,6,2,4,2,202.422,5583149.942,2064.702,443400414.3,33849.33,49.774,0.251,0,0,4.105,379.728,670664.018,363146.148,25638.437,8580.333,103299.667,544845000.3,4157067261,522309347,518392090,54.667,312135.333,312237.333,77377832679,479432,479581,81757976808,1696685417,25051794029,9931426724,55417246.67,64724092.67,189545115.7,97,87.333,2422.667,9794763153,15415393728,88.907
400000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,548.022,13040763.01,3864.54,703582913.5,38023.059,38.854,0.381,0,0,1.885,53.128,597085.804,130143.553,29441.016,19339.333,348270.667,752862509.7,5789194177,656418761,656341100.3,132.667,350797.333,350993.667,93950796244,1089391,1089540.333,91196271923,1927381038,26826398691,11355726585,70158078,93215087,217002734.3,340,749.667,2271,11231220622,16960912618,125.261
400000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,2341.57,69868426.4,6940.729,1859539848,54227.688,83.887,1.159,0,0,0.189,75.618,1557853.857,87305.089,40736.125,26554.667,493185.667,1082053384,7197338157,721457596.7,723890812.7,137,367586.333,367804,1.24E+11,1456370.667,1456518.667,1.11E+11,2367968372,32292038646,13144787716,106611290,125254337,292820869.7,321.333,1230.667,2448.667,13686875508,19758563905,192.988
400000,8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,134.229,3726413.401,2417.537,394413804,17931.716,44.299,0.152,0,0,5.808,59.637,214517.998,122387.551,13485.226,10409,116260,723522728,5040881035,615667280,614966388.3,625.333,685089.333,685787,94104256514,520616,520770.667,96843823850,2124133236,30105700614,12038672872,62029379,112730067.3,255564687.7,9011,4499.667,17540.333,11773344087,18699249783,158.21
400000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,91.93,4097014.507,1653.915,469164717.4,26589.564,108.601,0.167,0,0,7.28,68.641,271879.169,227821.331,20441.955,9225,112562,694354376,4514810411,575691355.7,586616471,90,385201,385346.333,88798147703,499555.667,499707.667,1.03E+11,2003159697,29834997863,11528685412,71697890,98970287,218362948.3,1315.333,51.333,776.333,10871866916,19538086116,119.296
400000,6,3,75,0.56,0.77,0,0,1,0,74,1,0,81,0,3,83,20,4,4,219,15,330,2,1,20,321,1,7,7,5,153.807,4743155.977,3037.368,456888061.5,25122.02,51.009,0.18,0,0,5.526,177.984,498996.096,259177.804,19266.673,14205.333,224878.333,672248810,5018013498,604154133,594552148.7,105,386476.667,386641,96640075589,785739.667,785890.667,98044720208,2143294466,28486224415,10403731767,58618268.67,80457859,233776121,13,19.667,1048,11097627403,16215313209,125.592
400000,7,6,120,0.38,0.35,0,1,1,0,38,0,0,26,1,4,64,55,8,5,461,72,366,27,1,84,424,6,3,5,3,145.033,3769934.253,1741.112,325968218.7,18726.266,32.113,0.158,0,0,5.909,83.963,232854.566,116614.774,14127.094,10685.667,105497,682679299.7,4603995913,569973892,574793650.7,73.333,356936.667,357061.667,90096654779,480734.333,480885,91989659314,2095965048,27932505727,11111276976,60316880.33,83718650.33,211005473.7,106,147.333,1944,11038602602,17828390545,99.441
400000,4,1,79,0.9,0.6,1,1,1,1,11,0,0,100,0,3,85,76,10,5,647,125,884,37,3,57,413,14,8,5,3,552.335,9818474.618,2755.577,506044537.3,24402.777,62.987,0.185,0,0,3.047,141.621,594405.133,139925.253,18662.998,11907,108764.333,710028535,4571458960,600731644.7,618190313,328.333,419204.667,419586,89338461822,507511.333,507666.333,92727586181,1927124475,28675746510,11699013153,67334112.67,95980075,230164290,1676.333,900.667,3752.667,11195767841,17976130759,121.986
400000,5,5,15,0.46,0.74,1,0,1,1,80,1,0,59,0,2,9,104,10,5,383,67,779,40,1,83,128,7,5,2,2,373.712,8500081.036,5480.705,1152631808,47934.159,132.234,0.368,0,0,2.417,287.628,969462.735,502457.094,36950.298,7656.333,108151.667,650836985.7,4168895023,541535189.3,539327196.3,168.667,354998.667,355232,76169502334,486102.667,486248.333,80074843892,1593829537,23979419085,10022564974,56310937.67,78472580.67,195760747.3,409,242,1877.333,9711750018,15523360462,187.566
400000,6,2,66,0.51,0.38,1,0,1,0,95,0,0,13,1,4,43,90,3,9,927,54,78,43,2,59,466,3,7,2,3,186.306,5052411.584,2592.887,493138016.7,27024.604,328.828,0.243,0,0,5.221,86.162,332929.095,175620.797,20773.754,9561.333,101934,647780257,4214308201,542903991.3,540476697.3,75,281564,281703,79545841989,477162,477312,83806830450,1820685389,26040026783,10446762730,57951865.33,74490908.67,200139130.3,79.333,26.333,667.667,9980404191,16431783692,107.015
400000,5,2,123,0.77,0.46,0,0,1,1,13,1,1,28,0,1,127,149,4,6,399,67,755,18,3,89,445,11,3,7,1,95.41,3566485.742,2158.376,803417497.9,18456.708,91.571,0.141,0,0,6.316,140.515,335221.314,209609.259,13859.99,14540,140667.667,831488051.3,5348280616,652123759,653122324.7,139.333,467513.333,467696.667,99136620317,584641,584794.667,1.01E+11,2209262449,31447227115,12416566264,73889614.67,93472573.67,252873944.7,4105.333,3034.667,14643.667,11926466874,19833781247,226.421
400000,3,3,56,0.4,0.47,0,1,1,1,82,0,1,21,1,2,59,191,9,3,907,51,351,13,1,61,235,4,5,3,4,416.08,9969758.642,2090.166,509213344.6,29514.735,33.494,0.206,0,0,2.846,110.022,443494.385,112196.325,22746.394,12939.667,122463,703388695.7,4574834544,596164405,601172697,97.333,346928.667,347081.333,87107069002,525607.333,525757.667,90552947846,1857525791,27017488905,10812451249,67885762,89084392.33,217970299,546.667,482.667,1832.333,10584566038,17148410651,123.817
400000,5,3,82,0.43,0.85,0,0,1,0,27,1,1,65,1,4,72,28,5,9,394,107,856,47,0,56,288,1,1,2,8,119.597,4094034.275,1129.794,414725579.9,24325.467,43.05,0.156,0,0,6.057,91.643,278468.31,178495.23,18221.468,8604.333,101857,586755033.3,4367968438,543550419.7,541640008.3,54.667,333311.333,333414.333,79235004083,474412.667,474557.667,82944110596,1925154448,26310231053,10473490898,56151736.67,89872384.33,213358120.3,196.667,143.333,1982.333,9863674419,16545952056,85.209
400000,4,5,28,0.9,0.63,0,0,1,1,61,1,1,87,0,5,57,51,8,6,548,34,392,29,3,36,111,2,2,2,3,139.845,6033164.996,2786.607,717642928.9,39802.081,38.535,0.266,0,0,5.123,210.342,653814.26,570341.698,31029.91,8293.667,109256,652972255.7,4467114777,571816706.3,579874738,168.333,441506.333,441726.667,80573223463,505449.667,505597.667,84304620920,1720491912,26628694094,11186874401,56694757,82071801,219660804.3,340.667,258.667,1851.667,10544217025,16901672599,129.68
400000,1,2,73,0.86,0.72,0,0,1,0,104,0,1,97,1,5,89,22,4,8,942,75,211,28,2,88,272,9,4,8,2,26.459,3754084.709,748.629,383943768.6,26031.391,27.099,0.173,0,0,6.144,24.274,309591.595,180295.935,19564.75,7940.333,117420.333,912005873,4626952325,588433431,589971363,117.667,363761.333,363931.333,92829090602,512551.333,512706,1.06E+11,2066372491,30837496800,11835108333,63392569.33,95761109.67,229978547,3,15.667,1029.333,10928090696,21271582687,138.726
400000,8,3,112,0.62,0.43,0,1,1,0,35,0,1,87,0,5,24,44,5,9,330,115,180,11,3,97,447,11,4,2,3,209.274,3973596.25,2262.965,398972525.6,19937.202,95.84,0.149,0,0,5.684,237.933,396140.473,197709.013,14768.774,11934.333,136332.333,877951555.3,5853782716,703528377.3,703694842,658,613478.333,614201,1.06E+11,570895.333,571043,1.13E+11,2517329951,33959188550,13242412375,73224834.67,118009380.7,270452818.3,5218.667,2468.667,18040.667,13203584355,21231837787,157.727
400000,2,5,117,0.45,0.64,1,1,1,0,51,1,1,31,1,3,4,168,5,4,363,65,285,36,2,23,423,5,8,3,1,177.141,6418180.389,1106.104,320438450.5,19083.781,96.18,0.154,0,0,4.184,37.087,273722.277,81590.6,14383.027,11498.667,116063.667,798675639,5094842673,622315659.7,624573764.3,170,346428.667,346661.333,96014262971,510988,511139.333,1.04E+11,2125216067,31835507314,12270854954,74539639.67,80098526.33,218688708,0,3,672,11465770901,20170177176,121.806
400000,1,4,33,0.34,0.42,1,0,1,1,29,0,1,98,0,1,79,154,4,10,275,74,192,21,3,44,293,6,1,7,8,1503.486,45697082.15,4038.983,939226116.1,43262.488,27.679,0.848,0,0,0.661,473.136,1241894.115,80525.609,28887.847,15271.667,139303,859326783.3,5466856817,667468672.3,667809674.7,450,554517,555044.333,1.05E+11,586767.667,586925.333,1.03E+11,2213719347,31430313509,12678279285,85763885,111519546.3,284268912.7,1217,1261.667,6985,12399731560,19254622277,218.218
400000,3,2,118,0.32,0.86,1,0,0,1,20,0,1,84,1,5,86,45,9,7,677,113,259,40,3,66,472,10,1,5,9,57.248,3519237.223,1115.271,354182791,19317.207,17.545,0.138,0,0,7.268,45.956,202668.523,155774.69,14290.148,7711.333,111837.333,597067282.7,4679867805,578581286.3,588735130.3,104,514911.333,515089.667,82747465144,507589.333,507741,90847669578,1853678124,28456757173,11482616895,61308629,89797675,222435490,2758.333,1343.333,14245,10918707062,17153137849,133.617
400000,3,3,34,0.72,0.4,1,1,1,1,26,0,0,22,0,5,75,196,9,7,171,36,822,19,2,23,295,9,7,2,2,108.628,5983442.947,2607.611,666719014.4,37058.255,285.197,0.257,0,0,3.707,244.709,750289.375,385077.027,28747.732,7257.333,109105.667,666051786,4328540177,564874555,568799567,86,308898,309041.667,79158755925,489516,489666,92464721055,1667083460,27546161095,10897661436,51151486.33,64122931,185212378.3,0,0,537,10192614973,18450080803,118.803
400000,7,6,65,0.72,0.43,0,0,1,0,54,1,0,44,1,2,105,145,7,9,474,78,835,35,2,31,426,4,8,1,2,197.418,5344292.726,2981.901,526719956,27258.794,853.537,0.317,0,0,4.825,118.62,342068.305,170107.266,20950.026,8564.667,102435.333,698881110.7,4387325114,558788329.7,563821670.3,72,358759.667,358889.333,83653952260,470917,471065.333,96799503344,1808746245,28524330694,11184417782,64771826,76564270.33,204192714.7,0,9,756,10700789284,19024166819,105.167
400000,5,5,87,0.84,0.46,1,1,1,1,77,0,0,92,0,4,62,138,8,9,735,41,567,17,3,48,271,6,9,4,7,111.269,4532633.086,2825.624,460848744.6,22988.736,41.626,0.179,0,0,6.361,150.345,434794.883,256077.295,17561.065,8491.667,115883.333,640562195.3,4941219704,611073482,611490619.7,103,608038.333,608204,85123383556,528231,528380.667,94022257024,1834352056,28161333731,11072218198,55198806.67,81648051,214960737.7,6926.333,4579,16142,11285820185,16935380921,135.871
400000,6,5,54,0.56,0.75,0,0,0,0,56,1,1,99,1,4,50,8,5,7,545,77,732,17,0,72,266,9,6,3,6,178.733,5363604.612,2166.913,555806906,31893.607,228.869,0.23,0,0,4.858,153.807,368822.659,218962.258,23168.506,7923.667,109917.667,675916247.3,4460089038,568826903.3,570768098,69,294961,295075,79387707054,490708,490853.333,86352193680,1816666919,26872178516,10711657016,64341760.33,68248391.67,199617160,126,262.667,1322.667,10415580699,16439119999,100.867
400000,6,5,42,0.35,0.89,1,1,1,1,28,1,0,48,1,3,28,168,6,8,243,121,974,35,1,75,159,10,5,1,2,230.682,6090898.912,3418.528,682843615.4,33893.366,137.887,0.23,0,0,4.323,128.358,419085.296,220394.195,26239.3,7213,103177.333,577519986.3,4129452387,541934938.7,537803572.3,115,363653.333,363832.333,72735052342,472643.333,472788,79921862726,1609765993,24134088298,10087753512,44238148.33,67079901.33,187860256.3,155.333,251,1627.667,9572135458,15242856417,138.298
400000,2,2,85,0.61,0.4,1,0,1,1,119,1,1,4,0,2,54,7,7,4,168,29,744,21,0,40,160,12,7,4,5,540.499,13602083.15,2100.391,456774407.2,23845.786,75.844,0.246,0,0,2.126,201.518,622193.126,92944.022,17790.434,13484.667,119423,722832788,4821909918,595929259.3,596205609.3,103.667,293647.667,293816,91551196247,528393.333,528539.333,89599008283,2077693354,28361164136,11254266198,71164803,77370619.33,222111831.7,96.333,67,910.333,10875518423,17582427365,142.577
400000,3,2,60,0.34,0.63,1,0,0,1,111,1,1,34,1,3,55,27,6,5,291,107,562,41,2,45,329,2,2,2,7,354.989,9030810.892,2075.066,509942840.6,28425.889,59.095,0.261,0,0,2.561,99.215,427585.453,102070.419,21867.254,9958,106701,605543341,4468274468,570527705.7,569617477.3,86,301138,301277.333,84293252187,486499,486650.667,88819236706,2045503654,27227743486,10913828582,57636754,79885844.67,207045541,141.667,53,1446.667,10499725072,17496941151,114.552
400000,8,3,22,0.82,0.56,1,0,1,0,53,0,1,71,0,3,104,61,8,8,838,63,41,12,3,33,102,6,5,3,9,350.999,7830362.905,3648.625,831658220.1,44082.103,116.51,0.369,0,0,2.91,312.948,869950.003,486288.899,33456.104,8239,116625.333,635416188.3,4730552287,600353071.3,591932104.7,73,405741.667,405868.333,84294880846,525937,526086.333,91447116388,1951431924,28060581793,10813362630,54904549.67,78000277,212601723.7,5073.333,2256.333,7587,10928349321,16487869906,113.641
400000,8,2,113,0.33,0.35,0,1,1,0,82,0,1,46,0,5,44,164,4,6,130,20,427,30,3,63,144,3,5,2,3,143.694,4089687.508,1967.969,404455776.8,19887.67,46.642,0.176,0,0,5.694,179.292,389819.904,202433.037,14728.249,9645.667,109047,668863398,4925362788,615462069,616796215,86.333,457447,457599.667,88914740448,508990,509138.667,94233823743,2052685558,28999154193,11768331373,57016661,77916192.33,212656489.3,2458.333,1259.333,7718.333,11593088707,18629175417,118.052
400000,2,4,33,0.32,0.34,1,0,1,1,48,1,1,124,0,1,125,136,5,4,186,5,109,1,2,49,477,13,8,5,7,1437.538,28231738.52,4697.11,1058646645,44740.271,122.307,0.793,0,0,0.946,469.747,1254837.519,116524.124,28895.194,31001.667,499062.333,1166289676,8020846228,778602230.7,792886748.3,100,442399.667,442597,1.24E+11,1470805.333,1470962,1.21E+11,2607505941,36598791759,14585667581,112381515.3,152495580.7,311923877.3,912,1579.333,1162,13303248270,25723484550,192.179
400000,2,4,67,0.67,0.56,0,0,0,1,63,1,0,28,0,5,40,198,10,7,158,22,839,47,1,86,144,7,8,2,7,53.054,4216432.959,1282.3,432736630.2,26761.307,21.714,0.181,0,0,5.54,107.65,512845.538,297885.462,20591.659,6370.333,101404.667,556841677,4271708832,553467303.7,555279551.3,93,331822,331963,73029162229,468926,469074,79589048635,1715549021,25131649895,10274072229,46305332.33,67649909.33,190675265.7,44.667,351.333,1999,9674384051,16374717675,118.931
400000,7,4,126,0.89,0.84,0,1,1,0,44,1,0,102,1,1,74,95,2,9,913,87,278,17,2,90,262,3,8,2,4,140.069,3791012.735,2003.636,559725627.2,18193.287,336.073,0.158,0,0,5.978,79.624,224920.979,112814.01,13643.769,11300,123105.667,939452973,5296479827,640278107.3,640912212,97.667,397312.333,397479,1.05E+11,529110,529257.667,1.17E+11,2460380413,34839412838,13047364340,86213971.33,111062437.7,244227883,436,6,842,12340641926,23241126634,154.746
500000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,452.43,10941422.97,12314.319,7541093931,36007.618,1066.855,0.277,0,0,3.325,78.028,549836.501,170422.413,27843.462,20622,474004.667,875032669.3,6617457678,698449300.7,701813862.7,127,354372.667,354569.667,95529071447,1404041,1404190,87041030820,2087379446,27437504586,12067029139,71596426,101522466.3,250611212.3,109.667,8,1448.333,10921908933,18935086597,186.75
500000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,2547.909,72097955.57,11585.308,2738395893,54284.51,152.921,1.283,0,0,0.198,87.771,1545932.811,100307.926,40739.277,29407.667,672526,1123270601,8734522365,799359130,798506485.7,191,362984.333,363267.667,1.36E+11,1909109,1909256.333,1.20E+11,2599454970,34965083292,14373921169,115169211,133058408.7,334500346.3,409.333,94.667,1392.667,14854095357,21646158735,281.645
500000,8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,129.622,3814552.563,2159.39,436774413.1,21691.203,52.334,0.159,0,0,5.87,64.065,266816.947,158446.135,13480.039,10950,113183.333,665611851,4950834808,611234975.7,613921378,132.667,696471,696680,91697655945,521663,521817.667,96434542730,1954355462,29594845634,11818298524,60723881.67,123498177.3,269683572.7,4275.333,3495.333,16761.333,11316955473,18054242227,151.961
500000,5,4,80,0.66,0.66,1,1,1,1,78,1,1,78,1,4,78,121,7,7,640,78,618,30,2,67,340,9,6,5,6,116.905,4131757.617,1693.55,517820430.3,25221.758,153.628,0.162,0,0,5.788,73.371,307835.551,193036.105,18504.25,10229,113607.667,756033391.3,4976399019,622994952.3,621679446.7,96.333,407028.333,407174.667,1.02E+11,502888.333,503041.667,1.27E+11,2292682097,35565402948,12263670612,76937355.33,98208427.33,224742908,133.333,125,1706.667,11632472044,23852477190,121.863
500000,7,3,80,0.78,0.9,1,0,0,1,52,1,1,2,0,5,103,121,8,6,460,52,213,40,1,83,260,15,7,7,7,163.905,4224751.466,3277.717,539612460.3,24007.119,62.349,0.169,0,0,5.525,160.208,463412.965,260902.097,18448.295,8616,113036,595153511.3,4670846943,581830770.7,578827380.3,137.333,347781.333,347987.667,84930933061,499329.667,499480.333,90593872418,2030643200,27787420298,10771626147,55204745,75505302.67,216442297.7,331.667,1346.667,3028.667,10742153216,17330302534,158.031
500000,2,4,32,0.54,0.78,0,0,2,1,2,1,1,2,0,6,52,160,5,4,460,27,416,50,2,51,420,9,6,8,7,74.522,5628033.668,2019.148,796201613.4,37861.932,90.339,0.255,0,0,4.223,67.904,709522.992,452087.267,29382.135,7072.667,112027.667,671809505,4223997926,532365327.3,532333919.3,112.667,302989.333,303178.333,77447961739,498242,498398,84371008546,1610567672,25593477801,10476610044,56899848.33,61785152.33,182573296.3,2.667,0,989.333,9876882218,17228284051,148.587
500000,7,2,8,0.66,0.3,1,0,2,1,78,0,1,52,1,4,2,121,10,9,280,103,10,1,3,19,180,9,4,7,3,374.06,9139708.71,6854.99,1265229181,53644.311,143.622,0.545,0,0,1.149,75.336,699585.566,371050.725,40739.277,17347.333,411785,775919476.7,6667164063,692898622.3,690376648,124.333,332878,333096,97820068541,1293384.667,1293538,96703395772,2186478275,30311301719,12192886684,61874294,81965251,245816294.7,67.333,81.667,1173.667,11712314915,17836476389,154.829
