spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,552.759,13795447.383,2350.178,511526652.943,37991.824,32.083,0.353,0.0,0.0,2.181,24.258,537599.451,138617.352,29424.275,18091.667,262745.333,745551126.333,5487135288.0,632983227.667,635100547.0,89.667,354566.667,354710.667,93075217904.333,871853.667,872004.0,89038594550.0,1957263652.0,27201794854.333,11239106043.667,68474461.333,84375242.0,234704846.667,525.333,413.0,2445.0,10618899542.333,17276241921.0,83.687
1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,2401.988,70479825.549,4243.341,1025138314.885,54081.531,57.467,1.134,0.0,0.0,0.186,91.287,1557070.86,86788.01,40713.009,23720.0,375511.667,976945227.333,6495357482.333,694086253.0,690219798.0,138.0,353470.0,353681.667,113929433100.0,1156528.667,1156676.667,98717801978.667,2315177575.667,31272869790.333,12918143484.667,100537624.333,123394701.333,281933660.667,617.333,123.333,1215.333,11896501034.667,19006437638.667,135.358
8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,126.907,3880652.738,1060.385,304029579.23,17871.336,33.556,0.149,0.0,0.0,5.814,55.597,177719.428,134926.851,13427.079,10394.333,113228.667,691638154.667,4824487371.0,618609140.333,619256077.0,869.333,684905.667,685831.0,89830416275.0,509883.333,510038.0,93232442472.0,2019368165.667,28661131747.333,11584624359.667,59739988.667,99493337.333,240183121.0,3982.0,2288.333,15692.0,11308662464.0,18038170889.667,114.776
4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,97.471,4198390.128,1490.749,384777124.48,26570.045,79.613,0.187,0.0,0.0,5.408,78.195,285928.047,178410.593,20410.537,8856.667,108174.333,664612371.667,4298886532.333,558870782.0,564023376.0,154.667,379762.333,379980.0,86772736882.333,486942.0,487093.667,104928670184.0,1891531696.667,29968130271.333,10996973363.333,67189666.0,93441738.0,208944757.667,458.333,81.333,1409.333,10718510605.667,19641275791.667,93.443
2,6,25,0.61,0.68,1,1,0,0,34,1,0,81,1,3,103,140,9,4,955,76,797,10,1,63,434,14,4,2,9,383.745,13459455.961,1896.379,498438243.228,41503.92,28.948,0.475,0.0,0.0,1.822,98.356,599259.658,127732.224,32148.473,10629.667,107488.667,655472076.0,4164619932.0,543657149.667,545419282.0,44.0,368691.667,368785.333,80116015579.0,487114.667,487264.667,80575899381.333,1694371224.0,24709998804.333,10244234807.667,60910071.333,94858639.667,216375272.667,82.333,48.0,1308.333,9743871836.667,15411954210.333,74.416
5,6,49,0.58,0.66,0,0,1,0,113,0,1,68,0,2,32,48,5,5,661,100,828,33,2,25,413,7,4,2,3,138.235,5053699.18,1507.243,426650411.8,31529.046,168.628,0.248,0.0,0.0,4.582,221.84,607948.996,351861.368,24352.683,9318.0,100848.333,703335174.667,4154876565.333,602313504.333,597530262.333,44.667,395601.0,395702.0,99703448986.333,469410.0,469559.333,142697492269.333,1775636092.333,36242213218.0,11575097691.667,64743995.667,90770511.667,229216398.667,1307.333,60.333,1193.333,11170671789.0,25073859264.667,74.926
7,2,12,0.53,0.4,0,1,1,0,2,1,1,21,0,1,22,28,3,6,479,52,820,30,2,58,142,5,3,4,5,285.594,8366577.188,4418.447,1371165045.283,53502.378,267.809,0.468,0.0,0.0,1.701,261.398,1095198.407,546536.031,38430.816,9768.667,115547.333,690867407.333,4315956100.667,558564565.0,562425748.333,76.333,299810.0,299946.0,83218341619.667,506997.333,507146.667,89922372654.667,1785793846.0,27166788088.667,11030266920.0,67297691.667,80238007.667,211618818.333,0.0,11.333,929.0,10176222954.333,17773430528.667,148.734
3,3,34,0.42,0.64,0,1,0,1,41,0,0,2,1,4,82,128,5,6,219,67,468,45,1,20,170,10,2,4,3,108.019,5930228.708,1803.035,449075642.737,37048.939,44.72,0.258,0.0,0.0,3.658,108.301,422358.546,227745.997,28731.402,7350.333,96392.0,489825781.333,3821140995.333,496160541.333,497736105.667,54.0,289012.333,289118.0,70518498783.333,456784.333,456934.333,76129716277.333,1450823581.0,23101423402.667,9349486836.0,53394397.0,58676137.667,176348655.333,1460.0,133.333,2289.667,9219768352.667,14242342128.667,83.628
1,2,50,0.46,0.34,1,1,1,0,47,1,0,89,0,4,29,67,4,8,211,59,1022,17,2,92,211,5,2,7,8,30.408,4940321.375,747.46,375975743.542,31187.147,12.887,0.201,0.0,0.0,4.825,68.791,617045.969,333039.237,24110.217,7702.333,113990.333,807611813.667,4536582448.0,588951849.333,585838726.0,76.0,387034.333,387155.667,93775652447.667,502184.333,502341.0,122455498370.0,1811180304.333,32861753538.333,11332052763.333,75612149.0,73194417.333,204740590.0,4335.0,2211.0,1870.333,11049358876.667,22929380021.333,111.288
4,5,52,0.7,0.55,0,1,2,1,52,1,1,56,1,4,20,182,10,6,691,115,337,37,2,34,444,12,4,6,1,112.994,5068895.907,1603.261,404565194.402,31887.868,138.401,0.227,0.0,0.0,5.627,78.615,326963.645,236566.518,23593.97,9250.333,105965.333,721553329.667,4198329060.333,617423392.0,614557383.0,66.333,334043.0,334164.667,105577960515.333,484145.667,484301.667,157029504452.0,1766234237.667,38364358363.0,11665732579.333,62016873.333,69025857.667,200664652.333,100.0,6.0,784.333,11608934297.0,26248245484.667,89.298
2,2,35,0.5,0.51,1,0,2,0,101,0,0,102,0,2,43,15,7,3,617,96,495,25,3,22,132,4,1,8,7,860.688,21448105.433,2596.557,555600934.975,36709.836,22.051,0.791,0.0,0.0,1.741,168.459,969938.032,150840.745,28384.518,11745.333,103609.0,737011641.0,4423939875.667,583820039.333,582606848.667,101.667,491814.333,491966.333,90829044330.0,494648.667,494807.667,88337511868.667,1854297994.333,27365860366.667,11140635377.667,70659563.667,114499018.667,245071288.667,138.333,91.667,1745.333,10885681795.333,17138171597.333,91.365
5,2,104,0.81,0.6,1,0,1,0,84,0,1,74,0,3,112,12,7,3,438,81,104,46,2,87,404,7,4,1,2,96.637,3724546.054,1416.901,270304552.321,21435.116,216.492,0.185,0.0,0.0,5.709,157.088,409500.657,230868.934,15582.343,9830.0,105345.667,664580924.0,4404968663.333,561704863.0,567755576.333,58.0,350135.667,350251.333,90956140505.333,482367.667,482516.333,110962822430.0,1934329907.667,31680610783.667,11421952783.333,69220843.667,85175580.667,220520258.333,14.0,38.333,785.667,11241103877.667,20229474763.0,96.686
4,5,76,0.69,0.43,0,0,0,1,124,1,0,47,1,3,116,88,4,4,290,22,174,12,1,29,322,7,7,4,6,679.159,10182681.515,2066.94,350080926.562,24965.903,39.918,0.22,0.0,0.0,3.269,60.352,346610.162,88241.482,19101.847,12694.667,109497.333,705507007.333,4429625135.333,555721592.333,559612915.0,56.0,317633.667,317741.0,89672098605.0,492461.0,492613.0,86923601339.333,1948636177.333,26229839253.667,10606847139.667,67045624.333,85249199.333,223736908.667,280.333,172.0,1746.667,10357941748.0,16763330651.333,86.231
4,2,99,0.89,0.72,1,0,2,0,17,0,0,99,1,1,54,125,7,8,500,50,850,35,3,64,362,5,6,2,2,511.837,8737343.332,1704.916,321417564.023,21256.423,49.765,0.207,0.0,0.0,4.032,41.506,293753.141,80392.167,16128.236,11306.0,99091.667,671006358.0,4557804850.0,577470049.333,581692405.667,51.333,535768.333,535877.0,92640515323.667,478444.667,478596.0,88911512429.667,1914844903.0,27840708643.333,11159324624.0,74343933.0,110965957.0,258537437.667,2094.333,2038.0,13964.667,10976852492.0,17329846909.0,86.369
6,2,30,0.74,0.59,1,1,2,0,33,1,1,69,0,4,13,92,3,9,699,93,971,21,2,36,101,10,7,7,4,224.33,6606847.844,1915.385,517947010.165,39706.524,177.427,0.308,0.0,0.0,3.455,316.07,773820.619,444081.293,30133.63,9425.0,106312.0,663158750.333,4287294068.333,541554985.333,548449001.667,46.333,358143.333,358233.667,88127335287.333,483118.0,483274.667,107833012370.0,1713260254.0,29988406185.667,10875839403.333,72729570.0,75212503.667,208500998.667,29.0,8.0,677.667,10441497086.667,20190110558.333,77.185
5,3,83,0.73,0.65,1,1,1,1,55,1,1,17,0,5,6,85,6,7,636,15,17,21,1,28,133,15,5,7,6,100.42,4170526.279,1019.087,292714010.035,24128.311,27.55,0.189,0.0,0.0,6.019,158.19,454962.937,271674.853,18066.414,9596.0,105823.667,630829433.333,4725981520.333,562795358.333,563160707.0,46.333,314171.0,314273.0,92499652095.333,485223.667,485376.667,97066370843.0,2304098121.667,30013162292.667,10928576680.333,62638469.0,78425192.667,215767367.333,160.0,1771.667,3614.667,11071729079.667,18163972128.667,74.29
1,4,27,0.62,0.51,0,0,1,1,22,0,1,30,0,3,59,193,9,5,582,22,534,29,2,61,437,9,8,5,2,153.888,11280841.412,1380.094,499400590.79,40433.039,50.863,0.343,0.0,0.0,1.748,105.516,999318.212,239923.204,31330.143,10944.667,109397.0,755842948.0,4438595405.0,564811210.667,565796687.0,63.667,355802.0,355925.0,86405775775.333,493905.667,494062.0,92277228730.333,1705678172.0,27464923361.667,10918030125.0,72678477.0,79990736.0,215645427.333,235.333,45.333,571.333,10490691933.0,17427361388.0,103.263
5,5,28,0.78,0.73,0,1,2,1,45,1,1,44,1,4,11,75,4,5,397,57,646,23,2,59,411,6,9,6,7,175.987,5905091.173,2049.833,534145047.136,41579.8,161.927,0.267,0.0,0.0,3.644,145.567,453652.198,275915.257,30887.845,8723.333,106672.667,612893788.667,4195427365.0,535774590.333,537588269.333,48.333,353954.0,354042.333,82739521258.333,485300.0,485455.0,95221406102.667,1678417937.333,27466792161.667,10267438977.0,62464050.333,83056515.667,197838549.667,415.333,987.0,661.0,10152505019.0,17469148039.0,79.668
4,3,54,0.69,0.8,0,0,1,1,59,0,0,126,0,2,23,53,6,8,832,19,413,38,3,45,114,2,8,2,3,636.561,11206502.839,2496.344,460798955.962,30068.361,45.515,0.283,0.0,0.0,3.107,132.2,726312.187,186722.146,23182.093,11132.0,97447.333,670076298.0,4308447764.333,563009171.333,565046887.667,69.0,552547.667,552664.667,84243175954.667,485686.667,485838.333,86316078137.333,1741123136.333,26286862112.333,10782237380.333,62726084.333,101263023.333,228887353.667,3806.0,4305.667,7758.333,10402930086.333,16673187428.333,90.484
7,4,96,0.45,0.89,1,0,0,1,12,1,0,119,1,5,73,93,8,6,271,40,562,13,3,97,122,8,8,7,4,156.147,4679846.275,1791.933,342998436.628,21637.483,42.163,0.179,0.0,0.0,5.447,61.492,249961.561,126582.98,16462.799,11030.667,111816.0,709329299.0,4924240800.333,609567195.667,614101063.333,115.333,667018.0,667181.667,92416601343.333,512580.0,512735.333,94312827214.667,2013922181.667,29417965501.333,11957899273.667,66929736.667,108372524.333,238717456.333,4014.0,3664.667,13583.333,11270492855.667,18464336115.667,88.505
5,4,92,0.43,0.79,0,0,1,1,91,0,0,15,1,3,109,161,8,9,331,68,404,41,1,32,201,11,8,8,5,117.363,4105264.148,1308.268,284598110.127,22218.297,34.848,0.168,0.0,0.0,6.301,49.739,248690.301,138453.518,16931.216,9554.667,98396.333,577236708.667,4181165113.0,542698547.667,541321084.667,55.333,285819.333,285916.0,87453295847.333,465701.667,465855.667,85481732366.667,1990690566.667,26438118469.333,10157544705.333,59216849.667,72387833.333,206336989.667,183.667,23.667,779.333,10164099755.0,16320001691.667,76.253
6,2,126,0.85,0.58,1,1,2,1,9,0,0,88,0,5,48,134,8,8,182,72,956,28,2,65,424,9,1,7,9,114.644,3740728.386,1088.222,242260742.551,18130.849,33.523,0.127,0.0,0.0,6.792,107.35,348332.452,187484.662,13636.012,10643.667,104785.333,726082743.667,4561368585.333,588214870.0,592063661.667,45.0,318321.0,318431.333,97480223417.667,486259.0,486415.667,108952896278.0,2070229330.0,31410945477.333,11468530061.667,70725330.0,97452569.333,222995319.0,2.667,6.0,1315.667,10841947365.667,21572281833.667,72.68
1,5,14,0.42,0.74,0,0,2,0,96,1,0,119,1,5,34,150,9,6,340,43,854,38,1,32,195,11,6,4,6,50.833,7031835.398,1095.276,512100073.966,48558.298,15.691,0.402,0.0,0.0,2.159,56.345,553300.292,306520.008,37444.653,6253.667,99786.333,673981445.333,4080420912.667,516205771.667,517715382.0,93.667,548260.0,548408.667,74490840334.0,464559.667,464709.333,77255537587.0,1560347084.0,24552076001.0,10246535233.667,52439065.333,80345128.667,220518976.0,181.333,97.0,1509.667,9471592251.0,15652360821.0,105.097
8,5,85,0.63,0.81,0,1,2,0,26,1,1,31,0,5,118,185,2,10,444,56,580,25,0,69,335,9,2,1,2,173.704,4633953.457,1769.548,359476170.799,23340.236,140.817,0.185,0.0,0.0,5.304,244.197,452797.959,247863.4,17812.254,9863.667,105522.667,649896435.333,4493080977.0,573538536.0,572818647.0,53.0,287075.0,287188.0,85763761719.0,482852.0,482997.667,89973814402.0,2111619089.0,27433622221.667,10845417039.333,56783286.0,74099529.667,205072934.0,70.667,73.333,782.333,10689912346.667,17696998892.333,89.463
2,2,21,0.31,0.87,1,0,1,1,22,0,0,97,1,3,47,56,7,8,393,97,310,47,3,72,458,13,3,3,4,395.582,14362271.377,2520.822,633375361.769,43839.669,54.199,0.589,0.0,0.0,1.728,73.239,610964.744,156293.72,33934.12,8394.333,102545.333,667879691.0,4508315066.0,572608520.667,573418149.667,425.333,493268.0,493743.667,82297962689.333,475298.0,475451.0,86224544348.0,1760875732.0,27007699040.333,11081030047.0,59485660.0,88326691.333,212896666.667,2610.333,2439.0,7918.333,10645080524.0,16903448162.667,99.44
2,3,69,0.34,0.46,1,0,1,0,88,1,0,34,1,3,4,195,7,4,494,63,649,8,0,68,218,10,7,8,6,251.455,9028814.91,1604.101,402074128.311,26397.342,64.509,0.229,0.0,0.0,2.726,71.387,371107.959,89764.12,20234.987,12661.667,122199.0,726706414.0,4754948955.0,592758025.333,592927786.0,139.0,296796.667,296999.0,89393351972.0,523697.333,523845.0,90564274335.0,2073466937.0,28243071772.0,11195747942.333,70283444.333,82362499.0,215395193.0,29.333,2.667,753.0,10617525552.333,17356506372.667,91.792
4,5,72,0.6,0.78,1,0,2,1,94,1,0,43,1,3,67,184,10,9,347,121,840,19,2,94,403,14,6,5,9,494.284,9151192.899,2023.885,402452802.409,25772.832,73.884,0.211,0.0,0.0,3.324,62.731,364730.788,91575.738,19730.369,12814.333,104941.0,764896506.333,4487712841.667,559095890.667,558154304.0,50.0,340876.667,340983.667,93276565628.333,481467.0,481623.667,94544491455.667,1956664148.0,28537777029.333,11041605746.667,81059357.333,98429696.0,236975663.667,355.333,32.667,772.333,10495090606.0,19067750280.667,85.095
1,4,95,0.53,0.68,0,1,1,1,109,1,1,71,1,5,90,3,6,7,769,124,544,6,0,89,263,11,7,7,3,21.243,3375819.983,467.567,259476323.321,22226.702,25.134,0.143,0.0,0.0,5.995,18.695,252991.58,134207.904,16567.809,8456.0,137481.667,745922922.667,4783601638.333,604870937.667,603428487.333,87.333,298873.333,299006.667,86747739115.333,562240.0,562385.667,92454135105.333,2163462722.333,28175258704.667,10952643882.0,66424736.667,73959295.667,210812057.333,47.333,66.667,627.667,11301305673.667,17284861483.0,105.283
2,3,63,0.4,0.5,1,1,1,1,24,1,1,54,0,2,61,157,3,3,607,112,217,25,2,55,278,2,3,4,6,449.995,11541715.926,1656.784,397781717.686,28314.436,29.512,0.314,0.0,0.0,1.801,258.398,755201.456,101551.123,21335.391,14008.333,109774.667,785486522.667,4675110088.667,593877146.333,596933634.0,50.333,356776.333,356889.333,96804683479.667,496102.333,496256.333,100702716213.667,2127400602.0,30358034785.333,11546152641.667,77921831.333,96750436.667,227648558.0,77.0,72.333,1086.333,10936625929.333,19946422364.0,91.224
7,3,44,0.55,0.42,1,1,0,1,80,0,1,10,0,2,55,29,8,5,992,106,916,26,1,75,243,6,2,4,2,202.422,5583149.942,2064.702,443400414.308,33849.33,49.774,0.251,0.0,0.0,4.105,379.728,670664.018,363146.148,25638.437,8580.333,103299.667,544845000.333,4157067261.333,522309347.0,518392090.0,54.667,312135.333,312237.333,77377832678.667,479432.0,479581.0,81757976807.667,1696685417.0,25051794028.667,9931426724.333,55417246.667,64724092.667,189545115.667,97.0,87.333,2422.667,9794763152.667,15415393728.0,88.907
8,4,57,0.83,0.88,0,0,0,1,75,1,0,121,1,6,44,167,9,9,418,32,939,49,1,73,284,4,3,7,7,242.487,5760344.706,2221.925,425509527.945,29211.659,40.625,0.207,0.0,0.0,4.6,142.01,339933.212,170014.656,22518.083,8589.667,96004.333,574187997.0,4116894382.333,532433320.333,534500139.667,64.667,464423.333,464541.333,79253575574.667,456516.333,456669.333,81749533627.667,1670908850.333,24928319430.333,10109352082.0,56916083.0,99477821.333,243064829.667,16.0,45.667,3698.333,9937143959.333,15454696691.667,75.539
7,4,108,0.61,0.87,0,1,0,1,90,0,1,60,1,1,92,44,5,7,809,98,26,26,2,86,110,3,8,3,7,110.716,3548202.794,1582.643,563957221.262,21405.208,188.417,0.159,0.0,0.0,5.713,105.982,241239.036,123279.508,15178.378,13166.0,121425.667,990379317.0,5240680195.0,694973490.333,695471398.0,88.0,360042.333,360187.667,120214113803.667,526460.333,526608.667,156374305985.667,2578776324.333,42201737032.667,13623000336.667,88854035.667,110717336.333,246624470.667,58.667,133.333,1391.667,13157017921.0,29431782947.333,147.742
6,5,66,0.65,0.7,0,1,1,1,104,1,1,82,1,4,85,112,8,5,911,79,290,42,3,95,394,8,5,7,7,162.122,5165942.559,1402.986,402503282.585,27561.09,37.873,0.26,0.0,0.0,4.844,114.661,314100.971,167953.089,20746.82,9633.333,100922.667,593943926.667,4429362630.333,573210256.667,572107073.0,71.333,737792.333,737910.333,84155049508.0,485176.667,485332.333,87887188947.0,1933223572.0,27375423214.333,11166977946.333,54962060.667,91322581.0,227509114.0,10942.333,6955.0,18258.333,10788345976.0,17167683803.0,75.57
1,5,29,0.84,0.38,1,0,0,1,105,0,0,79,0,2,9,89,7,8,761,36,184,40,2,38,236,4,6,7,7,485.95,22795729.709,2227.855,546385660.08,39503.626,28.279,0.6,0.0,0.0,1.144,244.281,1069782.015,137602.118,30540.831,11715.333,107037.667,774739551.0,4389650324.667,564222504.667,572850600.333,65.0,416571.333,416706.333,92187120838.667,492562.667,492721.333,99350724821.0,1751718887.0,28082504684.0,10835155920.667,77184969.0,104459753.0,240060552.0,770.667,558.333,1296.0,10638907130.0,19297676408.667,108.504
6,3,88,0.85,0.43,0,0,0,1,53,1,1,53,0,4,101,145,8,7,454,48,44,27,1,77,105,7,4,3,6,127.04,3800107.418,1260.83,299105304.868,23306.713,35.437,0.168,0.0,0.0,5.297,203.621,459919.072,240450.321,17413.809,9802.667,104257.0,630269394.667,4742890428.333,570017028.667,571128845.0,50.0,383659.0,383759.333,90796082345.333,480056.667,480205.667,94598108502.667,2309600336.333,29843522183.0,11062814564.333,61702859.333,87639488.333,218955233.667,281.0,345.0,2425.0,10827275671.0,18082297453.667,81.241
3,5,106,0.85,0.58,1,1,1,1,61,1,0,35,1,3,95,47,4,10,724,41,146,35,1,66,126,12,9,2,3,348.268,7806290.26,1523.021,268351155.312,20342.272,32.786,0.196,0.0,0.0,4.141,37.898,276843.386,76590.237,15394.359,11373.333,102783.0,709357347.667,4518157016.0,579034536.667,585307008.333,61.667,351808.0,351929.667,92570302375.0,475342.0,475492.0,89610075700.333,1951580701.0,27432921269.333,10914255339.0,70753289.0,97502961.333,239638950.0,883.333,531.667,2629.0,10824777431.667,17310205650.333,91.539
2,3,91,0.37,0.42,1,0,1,0,26,0,0,98,0,2,40,178,9,7,971,112,502,7,2,61,300,10,3,7,6,465.165,11974426.046,1504.219,333030756.102,22439.224,27.315,0.225,0.0,0.0,2.834,92.647,578051.002,92455.564,17051.237,15881.0,126032.0,920145554.333,4974330155.0,601221086.333,608769553.667,53.333,380135.0,380245.667,112316989438.0,534576.0,534734.667,109842896942.333,2426980435.333,32432634835.0,12033115868.333,96400622.667,141023757.0,276850508.0,169.667,99.0,1935.333,11670619300.0,21802178393.0,89.408
1,2,39,0.43,0.57,0,1,0,1,4,1,1,78,1,6,104,103,4,8,628,38,706,3,2,67,337,12,1,3,8,34.385,5156961.11,735.353,407371703.925,34970.512,15.948,0.248,0.0,0.0,4.175,32.598,397757.914,212030.488,27098.942,9298.667,166216.667,719311111.667,4999333992.667,616891550.0,619100916.667,68.333,290861.0,290980.333,96070619787.333,633022.0,633172.667,122468715752.333,2130871673.0,34167326594.333,11364405889.0,65685485.667,79519728.333,198669004.333,8.667,5.667,1378.333,11323360751.333,21851055291.667,100.709
3,5,90,0.71,0.71,1,1,0,1,67,0,1,84,1,5,49,100,4,6,237,41,616,42,2,71,185,2,3,4,4,67.259,3785751.872,880.77,280092583.094,24860.29,35.556,0.157,0.0,0.0,6.63,58.982,266821.194,158867.463,17121.003,7831.667,106064.667,797209687.333,4742806341.333,626328957.333,627909759.333,44.667,429488.0,429581.667,110865804792.333,485836.0,485988.0,165017963637.0,2151572476.0,41075340633.333,12843577744.333,80934131.333,98848569.667,233467249.667,1139.0,1144.0,990.333,12342733083.0,29880962160.667,76.518
3,6,17,0.66,0.85,0,0,1,1,38,1,1,42,0,4,123,200,3,7,589,10,57,18,0,34,176,6,3,6,7,142.618,7251254.064,2342.886,597027183.43,48541.586,91.424,0.415,0.0,0.0,2.619,246.655,936603.646,552213.316,35979.024,7154.333,106904.0,658070204.667,4280990919.0,547150221.333,541494466.667,53.667,285266.667,285373.0,75846123449.0,481962.667,482108.333,81677007015.333,1654765745.667,24067655219.333,9734316315.333,49367858.333,63115404.667,185489289.0,24.0,17.667,995.667,9871365066.333,15255126587.0,97.471
3,6,113,0.37,0.35,0,0,1,1,40,1,1,39,1,4,69,151,7,6,306,101,136,39,1,82,308,12,2,3,3,58.666,3315909.581,767.039,229408031.626,20278.393,9.566,0.127,0.0,0.0,5.87,46.414,223778.218,128394.985,14712.302,9065.333,103324.667,612955346.0,4217861896.667,548634935.333,542600327.333,50.0,365346.0,365452.0,78824479277.333,478498.333,478647.333,83769652118.667,1757908634.333,25640591322.0,10250503226.0,54882349.0,89413974.0,203101475.667,97.667,112.0,1911.667,9871845658.0,16145085001.0,79.642
