spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
4,1,104,0.78,0.78,0,0,1,0,27,0,0,78,0,3,52,160,8,4,280,2,416,21,1,35,180,12,9,7,1,400.167,7565461.894,1161.533,204173441.407,20593.53,37.258,0.162,0.0,0.0,4.196,108.344,488846.723,123080.978,15524.531,12029.0,103180.0,705554926.0,4589285904.333,573096129.667,565812619.0,44.0,389163.0,389272.333,92675612802.667,478155.667,478310.667,90281230745.0,1962107920.333,27218662059.333,10670484360.0,71013758.667,80552213.667,233883590.333,56.667,9.0,1125.333,10783115611.667,17501283201.667,67.966
4,3,80,0.42,0.42,1,1,1,0,27,1,1,78,0,2,128,200,8,6,820,78,821,30,0,67,260,4,6,8,6,330.408,8415000.159,1201.763,252077481.769,25239.759,69.393,0.256,0.0,0.0,3.717,145.908,606058.009,152353.714,18391.606,11253.0,102241.667,695596216.333,4601255653.0,564216340.333,565435394.667,44.0,334819.333,334907.667,90053497908.667,472402.333,472549.333,90362011895.667,2112035244.667,27887969347.667,10782291226.333,73188251.0,94768763.333,235950666.0,171.333,511.667,1215.333,11014284141.333,17284692683.0,74.109
7,2,104,0.54,0.54,0,0,1,0,103,1,0,2,0,5,52,121,7,4,820,103,821,30,1,99,420,1,4,4,4,137.624,4021508.249,1217.409,210776915.6,20566.395,22.19,0.145,0.0,0.0,5.766,145.41,406779.377,205148.323,15524.531,9719.667,98559.0,544054259.333,4353307102.333,544972203.0,542609433.0,40.0,312067.0,312156.0,80651032879.667,466297.0,466447.333,83858907219.667,1835910219.333,25982766579.667,10086902140.333,44673869.333,66452337.667,205908582.667,245.333,210.667,2243.667,10025301377.0,16043606701.667,64.35
7,4,128,0.66,0.42,1,1,1,0,103,0,0,52,0,2,52,160,5,3,460,52,416,40,2,83,180,9,3,7,4,114.374,3825101.446,906.384,184507169.437,17951.694,47.122,0.135,0.0,0.0,5.853,62.507,348209.742,180259.527,13412.903,10598.667,103433.667,703306239.667,4587519089.0,602823903.0,606872814.333,41.333,328745.667,328837.0,95792492661.333,481405.333,481562.0,114934558054.333,1951928455.0,31914676525.333,11742921418.333,65301826.0,77517063.0,223459834.333,135.667,1029.667,1666.0,11626217402.333,22265983148.667,62.889
2,5,8,0.78,0.66,1,0,1,0,78,0,0,27,0,5,52,42,4,3,640,2,618,30,1,99,340,7,7,1,3,105.582,8131008.329,1411.357,453815049.287,53630.918,42.226,0.74,0.0,0.0,1.159,89.509,1102709.109,537719.36,40517.232,5934.0,94822.667,473367535.333,3915078373.333,500800493.333,511609971.0,44.0,364780.0,364885.0,69583890286.667,450377.667,450524.667,76322407961.0,1546732985.0,23692264255.667,9570273665.0,51519895.667,68161157.0,190025352.667,3025.333,490.333,3269.333,9228200849.0,15105779639.0,76.044
8,3,104,0.78,0.66,0,0,0,1,52,0,0,78,0,5,27,2,7,10,820,52,213,30,0,83,500,9,7,2,4,169.938,4286571.768,1272.946,234248572.437,20590.145,153.516,0.182,0.0,0.0,5.547,169.975,409403.101,202524.6,15524.531,9161.333,98992.0,630639222.0,4352472314.0,546977865.667,545837257.0,38.667,300475.0,300563.667,77897713309.333,465598.0,465744.0,82867357837.0,1752121524.0,25666902216.667,10421342860.333,58459603.0,78463301.0,194259148.333,223.0,93.0,1126.0,10151683533.667,15943107912.0,63.602
8,2,104,0.66,0.78,1,0,1,1,128,1,0,103,1,4,103,42,4,7,640,52,821,11,1,99,420,7,6,5,6,172.011,4308162.275,1124.715,218384184.351,20568.643,36.352,0.167,0.0,0.0,5.638,85.328,214002.775,107229.646,15524.531,9976.333,103717.333,667964612.333,4625616721.0,582859132.0,591763870.333,40.0,418272.0,418377.333,88764731239.667,476837.667,476989.333,94200356829.667,2162398870.667,28818096806.0,11071149483.667,57990193.0,94596464.333,236956283.667,416.333,137.667,2629.667,11216834875.0,18135700429.667,56.35
5,4,104,0.78,0.42,0,0,1,1,78,1,0,2,1,4,78,81,8,10,100,27,213,30,2,67,260,4,7,4,7,101.701,3819673.661,802.11,201598103.143,20587.786,56.703,0.194,0.0,0.0,6.674,39.261,205056.508,116281.506,15524.531,10404.0,97601.667,576088108.667,4115365777.333,528345499.333,535686257.333,38.0,290454.0,290544.667,82142967063.667,466658.0,466810.0,84588054688.667,1732339158.333,25411201293.667,10127457177.0,59743834.0,76777401.0,201684428.333,161.0,104.333,953.333,9894324617.667,16823681328.0,52.429
4,6,104,0.42,0.54,1,1,1,0,103,1,1,78,1,1,27,160,8,4,460,52,618,40,3,19,260,9,3,4,4,235.993,6191023.597,1060.334,239076365.096,22736.338,31.817,0.534,0.0,0.0,3.478,70.231,284066.462,68164.977,15482.216,12460.333,101135.333,731086371.333,4561167538.667,606313563.667,617389499.667,46.333,385619.667,385726.333,103029047837.0,484949.0,485103.0,102371396150.667,2197580353.667,31333497709.667,12078019182.667,81118961.0,105700086.0,258055320.0,500.0,127.667,2110.0,11820912658.333,19307915776.0,85.121
1,3,32,0.9,0.54,1,0,0,0,52,0,1,103,0,2,128,121,8,7,640,128,10,11,2,83,180,12,7,4,3,430.228,20902906.564,1229.999,361775846.499,37985.549,31.698,0.38,0.0,0.0,1.231,74.371,1012553.738,146069.55,29252.604,12869.333,121598.0,802019570.0,4908055120.333,597364258.333,609098856.333,49.667,457822.333,457935.667,97685917383.0,523632.0,523786.0,110651186682.0,2097691843.667,32010858463.667,11927933041.667,83427940.667,120697646.333,272460546.0,798.333,978.667,1190.333,11922303296.667,21674113668.333,91.47
