spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,548.022,13040763.006,3864.54,703582913.522,38023.059,38.854,0.381,0.0,0.0,1.885,53.128,597085.804,130143.553,29441.016,19339.333,348270.667,752862509.667,5789194177.0,656418761.0,656341100.333,132.667,350797.333,350993.667,93950796244.333,1089391.0,1089540.333,91196271923.0,1927381038.0,26826398690.667,11355726584.667,70158078.0,93215087.0,217002734.333,340.0,749.667,2271.0,11231220621.667,16960912618.0,125.261
1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,2341.57,69868426.397,6940.729,1859539848.405,54227.688,83.887,1.159,0.0,0.0,0.189,75.618,1557853.857,87305.089,40736.125,26554.667,493185.667,1082053383.667,7197338157.333,721457596.667,723890812.667,137.0,367586.333,367804.0,123707174650.667,1456370.667,1456518.667,110829198198.333,2367968372.333,32292038646.333,13144787716.333,106611290.0,125254337.0,292820869.667,321.333,1230.667,2448.667,13686875508.0,19758563904.667,192.988
8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,134.229,3726413.401,2417.537,394413804.011,17931.716,44.299,0.152,0.0,0.0,5.808,59.637,214517.998,122387.551,13485.226,10409.0,116260.0,723522728.0,5040881035.0,615667280.0,614966388.333,625.333,685089.333,685787.0,94104256514.0,520616.0,520770.667,96843823850.333,2124133236.0,30105700614.0,12038672871.667,62029379.0,112730067.333,255564687.667,9011.0,4499.667,17540.333,11773344087.0,18699249782.667,158.21
4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,91.93,4097014.507,1653.915,469164717.388,26589.564,108.601,0.167,0.0,0.0,7.28,68.641,271879.169,227821.331,20441.955,9225.0,112562.0,694354376.0,4514810411.0,575691355.667,586616471.0,90.0,385201.0,385346.333,88798147702.667,499555.667,499707.667,103496505842.667,2003159697.333,29834997863.333,11528685412.0,71697890.0,98970287.0,218362948.333,1315.333,51.333,776.333,10871866916.333,19538086116.333,119.296
6,3,75,0.56,0.77,0,0,1,0,74,1,0,81,0,3,83,20,4,4,219,15,330,2,1,20,321,1,7,7,5,153.807,4743155.977,3037.368,456888061.461,25122.02,51.009,0.18,0.0,0.0,5.526,177.984,498996.096,259177.804,19266.673,14205.333,224878.333,672248810.0,5018013498.333,604154133.0,594552148.667,105.0,386476.667,386641.0,96640075588.667,785739.667,785890.667,98044720208.333,2143294466.333,28486224414.667,10403731767.333,58618268.667,80457859.0,233776121.0,13.0,19.667,1048.0,11097627402.667,16215313209.333,125.592
7,6,120,0.38,0.35,0,1,1,0,38,0,0,26,1,4,64,55,8,5,461,72,366,27,1,84,424,6,3,5,3,145.033,3769934.253,1741.112,325968218.705,18726.266,32.113,0.158,0.0,0.0,5.909,83.963,232854.566,116614.774,14127.094,10685.667,105497.0,682679299.667,4603995913.0,569973892.0,574793650.667,73.333,356936.667,357061.667,90096654779.333,480734.333,480885.0,91989659314.333,2095965048.0,27932505726.667,11111276975.667,60316880.333,83718650.333,211005473.667,106.0,147.333,1944.0,11038602602.0,17828390545.333,99.441
4,1,79,0.9,0.6,1,1,1,1,11,0,0,100,0,3,85,76,10,5,647,125,884,37,3,57,413,14,8,5,3,552.335,9818474.618,2755.577,506044537.302,24402.777,62.987,0.185,0.0,0.0,3.047,141.621,594405.133,139925.253,18662.998,11907.0,108764.333,710028535.0,4571458959.667,600731644.667,618190313.0,328.333,419204.667,419586.0,89338461822.0,507511.333,507666.333,92727586181.333,1927124475.0,28675746510.333,11699013152.667,67334112.667,95980075.0,230164290.0,1676.333,900.667,3752.667,11195767841.0,17976130759.0,121.986
5,5,15,0.46,0.74,1,0,1,1,80,1,0,59,0,2,9,104,10,5,383,67,779,40,1,83,128,7,5,2,2,373.712,8500081.036,5480.705,1152631808.268,47934.159,132.234,0.368,0.0,0.0,2.417,287.628,969462.735,502457.094,36950.298,7656.333,108151.667,650836985.667,4168895023.333,541535189.333,539327196.333,168.667,354998.667,355232.0,76169502334.0,486102.667,486248.333,80074843892.0,1593829537.0,23979419085.333,10022564973.667,56310937.667,78472580.667,195760747.333,409.0,242.0,1877.333,9711750017.667,15523360461.667,187.566
6,2,66,0.51,0.38,1,0,1,0,95,0,0,13,1,4,43,90,3,9,927,54,78,43,2,59,466,3,7,2,3,186.306,5052411.584,2592.887,493138016.684,27024.604,328.828,0.243,0.0,0.0,5.221,86.162,332929.095,175620.797,20773.754,9561.333,101934.0,647780257.0,4214308201.0,542903991.333,540476697.333,75.0,281564.0,281703.0,79545841988.667,477162.0,477312.0,83806830449.667,1820685389.333,26040026782.667,10446762730.0,57951865.333,74490908.667,200139130.333,79.333,26.333,667.667,9980404191.0,16431783692.333,107.015
5,2,123,0.77,0.46,0,0,1,1,13,1,1,28,0,1,127,149,4,6,399,67,755,18,3,89,445,11,3,7,1,95.41,3566485.742,2158.376,803417497.939,18456.708,91.571,0.141,0.0,0.0,6.316,140.515,335221.314,209609.259,13859.99,14540.0,140667.667,831488051.333,5348280616.0,652123759.0,653122324.667,139.333,467513.333,467696.667,99136620316.667,584641.0,584794.667,101418299164.667,2209262449.333,31447227115.0,12416566264.0,73889614.667,93472573.667,252873944.667,4105.333,3034.667,14643.667,11926466874.333,19833781247.333,226.421
