spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,541.981,13469628.4,831.048,228530427.882,37981.453,18.32,0.744,0.0,0.0,2.991,7.201,369839.121,123789.688,27873.297,15680.667,169161.667,667639513.333,4928669678.333,588703122.333,596834858.667,38.0,358705.0,358795.0,91899829940.0,643909.667,644060.667,90809286658.0,2078878756.667,28439863767.667,11341907636.667,68888249.667,87620825.0,231639593.333,189.667,164.667,1870.667,10627118744.333,17990233267.667,40.557
1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,2333.885,71706621.775,1683.07,454671573.071,53993.442,34.882,1.61,0.0,0.0,0.247,75.277,1497647.667,117352.141,38565.969,19970.333,251964.333,809300702.333,5636247835.667,630095119.0,637838250.0,47.0,345987.333,346106.333,103115406910.333,856808.667,856956.667,92583636625.333,2078665428.333,28470426000.667,11538686146.0,85138086.333,102871203.667,257475956.667,1102.0,44.0,2212.0,10940655745.333,17326358864.0,79.543
8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,195.141,3810818.476,427.066,128989872.333,17930.89,16.705,0.189,0.0,0.0,6.617,24.862,141536.693,89274.92,12767.118,9753.0,101542.0,654860253.667,4712547727.667,611271257.667,611466854.0,775.0,687844.333,688690.333,91061715398.0,482532.333,482689.0,93369109052.667,2021934362.0,28509176858.333,11633292990.667,63084311.667,100435293.333,241652216.333,5461.0,5484.0,16361.667,11294377253.667,18251554649.333,51.722
4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,93.486,4358871.878,451.366,144703658.351,27658.169,29.663,0.295,0.0,0.0,5.913,35.921,205788.753,137173.685,19293.243,9216.667,97535.333,647244736.667,4309058025.667,569591460.0,568677255.667,39.667,351004.333,351110.333,88548550157.0,461430.667,461583.667,102220667880.333,2016099552.333,30122982989.0,11249158801.333,63784744.667,96253407.667,205815277.333,20.0,89.333,1833.333,10763120737.667,19943779005.667,35.415
7,2,102,0.34,0.83,1,0,1,1,23,1,1,11,1,1,33,200,4,3,673,21,1016,8,2,36,146,13,4,8,4,108.128,4001835.705,476.429,142918736.239,21290.541,35.222,0.278,0.0,0.0,6.732,38.443,168416.864,98926.678,14956.81,11348.333,109587.667,675156916.333,4630305012.667,582284179.333,579914486.333,37.667,276034.333,276156.333,94681896168.667,502680.0,502839.0,99794662469.667,2157048210.333,29654786141.667,11254363884.667,65199879.0,81528354.667,222023588.667,2.667,14.667,868.667,11130825764.0,20039134434.333,46.821
4,3,53,0.46,0.64,0,0,2,0,16,0,0,96,1,4,127,167,3,4,442,61,77,8,3,24,260,12,8,2,6,120.463,5288036.27,549.774,182947576.675,30307.107,41.549,0.632,0.0,0.0,5.809,26.402,221783.295,171954.96,22166.248,9341.0,96835.667,608930611.667,4431721723.0,570991918.667,571264647.667,33.667,480798.667,480898.333,85127671210.667,479503.0,479654.0,89299947246.333,1901197168.333,27787231068.333,11055418815.0,60812232.667,104178141.0,226547179.667,4137.0,3517.333,8984.667,10582781237.0,17226665004.333,32.414
6,5,128,0.6,0.76,0,0,1,0,104,0,0,126,0,5,77,132,7,10,523,36,291,45,1,96,444,4,2,5,4,104.106,3498156.065,428.713,102426581.715,17918.715,9.242,0.124,0.0,0.0,7.148,26.727,364594.774,155458.572,12767.118,9383.0,93927.667,649867004.667,4477490220.333,570995371.333,580133586.333,38.333,439411.0,439504.333,87577385678.667,454298.333,454450.0,90143187319.0,1964644587.0,28351628992.333,11279052364.0,59970454.333,90256705.333,241910010.667,1002.0,979.333,2434.667,10605617917.667,17881159736.0,39.226
2,3,25,0.31,0.3,1,1,1,0,14,0,1,118,0,4,119,178,9,4,312,71,535,23,1,98,387,1,5,1,2,99.344,6551217.337,620.23,193099646.591,41386.883,16.209,0.366,0.0,0.0,3.331,150.957,740721.547,507789.489,30419.429,6674.333,95716.667,591230031.0,4115176373.333,524374452.0,532965745.333,40.0,447387.667,447480.667,72502446422.0,454323.0,454471.0,80215276433.667,1592170476.667,24746031743.667,10238952001.0,48182601.333,98843189.667,206889123.333,694.333,1411.667,2331.0,9618634189.333,15418539322.667,50.276
5,2,97,0.82,0.51,1,1,1,0,63,1,0,47,0,2,100,186,5,9,981,103,663,6,3,50,172,10,4,7,3,98.278,4223930.88,509.703,125146909.664,21487.729,21.79,0.222,0.0,0.0,9.793,93.941,343972.178,287240.284,15485.879,9692.333,106584.0,696393019.667,4914267712.667,624025663.667,629156714.333,37.333,447904.333,447984.667,95327457732.333,492944.0,493100.667,99691451302.667,2146020934.333,30437857836.667,11784454396.0,64311709.0,80299232.667,224852650.333,1308.333,1690.333,8111.333,11764215945.667,18461916617.0,39.219
7,4,46,0.62,0.39,1,0,1,0,71,1,0,122,1,5,64,28,7,5,899,49,915,27,2,83,421,3,9,8,7,227.404,6117196.142,897.407,212931199.873,32502.026,69.071,0.281,0.0,0.0,4.215,88.064,273296.76,138302.129,23798.016,9146.0,95925.0,671855553.333,4256717282.333,528700854.667,535107030.333,37.333,344962.333,345057.0,81111713521.667,458390.667,458549.0,87022346755.333,1728525833.667,26640447090.0,10623486702.667,65344560.333,96080523.667,211784587.667,1180.0,19.0,902.667,10036667942.667,17436879744.333,34.71
