spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
3,2,11,0.86,0.47,1,1,0,1,48,0,1,119,0,4,113,183,8,9,734,123,944,14,2,89,460,15,6,6,7,147.992,8101944.027,4347.398,1225278680.943,52771.066,247.244,0.407,0.0,0.0,2.56,217.362,934596.739,677290.706,40128.58,9155.0,128204.333,791511955.667,4445616218.0,552129152.333,544790611.667,140.0,364229.667,364442.0,81043768597.667,538059.0,538213.0,88624220903.0,1738394974.333,26119677831.333,10107381670.0,76452076.333,95487920.667,207461655.333,24.667,6.0,929.0,10147399559.333,17020023451.667,166.332
7,3,119,0.46,0.41,1,0,1,1,120,0,1,81,1,2,119,146,4,9,765,23,144,8,1,57,270,4,1,6,5,127.505,3583943.289,4272.624,1094846149.297,18877.543,51.895,0.123,0.0,0.0,5.868,111.786,251362.305,135888.369,14224.409,15343.333,207974.0,895861863.333,5430777837.333,635641617.667,636279735.333,285.0,402938.0,403318.0,97362988376.333,739370.667,739520.0,95492527073.0,2325376920.333,30163886615.0,11872105047.333,87461102.667,112678839.333,259331745.333,709.333,1138.333,8849.333,11497583032.0,18647382189.333,347.115
6,3,19,0.73,0.41,0,0,1,0,5,0,1,17,1,5,21,33,8,6,516,92,298,10,2,91,160,7,2,5,4,297.384,7238377.883,5782.412,1176905779.706,45071.515,252.041,0.367,0.0,0.0,2.71,207.082,579169.017,360696.488,34906.116,10328.333,136921.667,721967314.667,4501296254.667,592540533.0,600075949.333,141.0,297655.0,297867.667,96530724509.0,561274.0,561426.333,117748951350.333,1994384013.333,32228839327.333,11232036749.667,73517367.0,74749386.333,215485739.667,14.333,3.0,1073.333,11268687447.0,21128620001.0,161.306
2,5,66,0.85,0.68,1,1,1,1,94,0,0,15,0,5,6,98,5,5,964,37,665,40,3,96,468,2,4,4,9,51.327,4556109.158,1935.477,717703327.716,26988.736,12.976,0.192,0.0,0.0,5.545,91.942,510628.651,308317.456,20775.559,8386.667,110879.333,606626264.333,4629810102.667,581812501.667,583367894.333,178.667,581080.0,581320.667,83105813946.0,507363.0,507512.667,90701281354.333,1826649769.667,28124097761.667,11035206392.667,61176803.0,76104972.0,211022059.333,5870.0,7568.0,18188.333,10869074206.667,16665509061.0,172.187
7,4,75,0.41,0.62,0,1,1,0,114,0,1,107,0,2,110,56,3,8,558,24,885,38,2,31,291,5,1,3,3,158.813,4689751.22,6370.151,1561850725.651,26648.003,241.163,0.171,0.0,0.0,5.078,262.309,526197.442,281132.218,19324.985,11903.667,137955.667,862439435.333,5159882763.0,626857422.667,625669785.333,331.667,355162.667,355573.0,101908261240.333,561905.0,562053.333,114960069180.333,2367916003.0,33972759518.0,12432737437.667,91135418.0,92112101.667,244494852.667,517.667,291.0,1320.0,12102759494.0,21618610230.333,324.954
5,2,87,0.33,0.89,0,0,1,0,101,0,1,66,0,2,43,178,9,9,628,75,484,37,0,33,222,14,9,7,4,108.227,3819017.384,5534.592,1548859131.994,24067.785,537.49,0.164,0.0,0.0,7.379,164.872,434507.092,287550.341,17553.453,10285.667,144709.0,865300062.0,4996561833.667,617708676.0,617901067.667,275.333,304395.667,304740.0,87038977923.0,578655.0,578799.0,89767233991.0,1999416907.333,27527369331.667,11190334690.0,79215064.0,84541400.667,204259030.0,15.0,29.667,615.0,10763013729.333,17358940230.333,398.137
3,1,123,0.8,0.63,1,0,1,1,8,0,0,34,1,3,123,165,4,5,445,119,561,20,2,83,308,5,5,5,2,293.359,6927422.737,2840.591,484872574.328,18471.777,97.371,0.165,0.0,0.0,3.868,69.392,307561.307,71145.223,13881.437,14192.333,125691.0,796607752.0,4804544987.667,622770788.0,613104915.0,128.667,323139.333,323353.0,102268799938.0,538922.667,539077.667,113900371498.0,2024380535.333,31174652988.667,11456453855.0,90473205.667,99100775.0,238450118.0,39.333,6.0,835.0,11697443800.667,20573080034.667,171.839
7,4,46,0.83,0.35,1,1,2,1,11,1,0,25,0,5,123,136,10,5,235,114,381,29,2,60,264,12,3,3,6,220.748,6225001.634,5081.454,924632894.965,32499.728,329.336,0.244,0.0,0.0,4.251,284.138,656111.719,336366.653,25138.87,9856.0,109660.667,694984497.333,4294396491.667,544561193.0,542697183.667,128.333,305559.0,305762.0,81573823528.333,489190.0,489338.667,90702914180.0,1695534737.333,26856767898.333,10383371193.667,61823269.333,79758223.333,211311376.333,86.667,84.333,1153.0,10037853404.667,17683418724.667,151.908
6,3,122,0.68,0.86,0,0,0,0,126,0,1,58,1,6,22,171,6,8,658,103,838,40,2,44,273,4,2,7,1,103.389,3507595.529,2240.991,481629147.215,18922.398,148.425,0.128,0.0,0.0,7.48,85.898,234398.193,149574.189,13956.133,10793.333,116401.333,801682470.0,4919816657.667,608510117.0,609666747.667,132.0,334176.333,334389.0,102440477735.0,513889.0,514043.667,112886497220.667,2334896816.667,33083154820.0,11972631847.333,72852607.0,90339068.0,233157246.0,8.667,3.0,764.667,11543371805.333,21736566932.333,159.446
6,5,82,0.51,0.77,0,1,2,1,125,0,0,7,1,3,40,138,6,4,791,87,825,37,1,38,248,2,3,7,6,137.22,4531044.644,4361.14,786337635.61,23854.018,61.992,0.168,0.0,0.0,5.66,100.637,330306.976,168824.866,18234.69,10286.0,115369.667,641489634.333,4595882483.333,570241735.667,581005680.667,204.667,304171.667,304455.667,88777779305.0,509627.0,509778.0,91641249931.667,2121681793.667,28382696041.667,11061274376.333,65114341.0,73610789.0,208984872.0,663.0,601.333,2765.333,10442210390.0,17540338982.667,215.484
5,3,79,0.67,0.33,1,1,2,1,97,0,0,65,0,1,21,54,9,9,745,88,733,16,1,97,173,14,5,7,2,119.064,4470601.715,6856.54,1829861363.352,24459.879,165.806,0.181,0.0,0.0,5.142,171.086,490074.846,245242.601,18664.612,12866.0,162319.0,859762003.333,4873247564.333,590842028.0,587202803.333,244.333,358388.333,358696.0,92172471915.0,623289.0,623439.667,91228177861.667,2034781279.333,28081817810.0,10778316188.333,76187397.0,93660934.333,222752653.333,350.0,126.0,2832.0,10835468958.0,17196029154.0,371.823
2,5,78,0.43,0.36,0,1,0,1,88,1,0,57,1,5,58,95,8,7,241,54,698,13,1,90,420,9,8,1,6,44.942,3865732.694,1637.486,558806422.14,24536.317,43.624,0.137,0.0,0.0,6.317,53.266,316905.23,184887.315,18807.474,8507.333,127778.0,687629626.667,4687794918.333,591248392.333,596512547.0,138.333,367802.333,368008.0,83717592290.333,536861.333,537005.333,91091544538.667,1956993280.333,26879564356.333,10607449108.333,63179767.333,88836673.333,212074777.0,272.667,131.0,4401.333,10584906435.667,16386909513.333,169.727
