ds,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
3200000,7,2,93,0.84,0.48,0,1,1,1,45,0,1,74,1,3,49,184,3,5,785,97,275,21,2,67,222,4,9,4,3,1258.72,13426006.92,272.36,41877005.9,1280.464,10.6,0.072,0,0,10.448,5.904,2004.04,1546.864,255.944,5685,70951,293839214,2656402230,362595475,365278724,38,257029,257101,48366556089,364123,364277,50527641859,1003796571,15800077448,6792274362,32795202,44817335,128783806,0,0,559,6143122824,10243511045,20.334
3200000,5,4,78,0.75,0.35,0,0,1,0,8,0,1,89,0,6,112,23,6,6,315,47,718,25,2,20,369,12,8,8,6,666.546,10305251.52,214.409,32473764.34,1252.664,6.373,0.054,0,0,12.291,1.1,1883.873,2087.754,290.846,5312,69959,303292308,2646917515,339172481,336139540,32,259216,259269,47164776839,360304,360464,51862226509,1007839625,15765366822,6426995057,24843272,35953257,114658761,14,16,389,6142885553,10019576183,20.272
3200000,4,2,98,0.69,0.42,1,0,0,1,100,0,1,34,1,6,71,14,3,10,501,24,770,45,1,84,366,12,2,2,9,28.9,4385617.6,214.323,16940915.57,1205.177,2.738,0.046,0,0,24.123,0.031,0,4337.738,246.1,4782,65099,257218256,2491583760,344271168,344707608,32,284743,284788,44551287306,345380,345530,49397237199,917250698,14550831152,6227777982,26068978,34260821,117461292,343,342,1872,6201391442,9345193306,12.171
3200000,1,1,17,0.52,0.55,1,0,1,1,83,1,0,124,1,4,15,62,7,9,679,122,807,18,1,73,208,15,1,6,3,579.367,25661158.69,72.388,43745556.74,1213.898,3.224,0.061,0,0,10.408,0.02,499.939,7488.449,652.918,3708,60581,272045166,2272554991,313331385,321339359,32,318594,318650,41547550590,329988,330142,44945379510,827837819,13094333963,5943291754,22291135,46674287,106777245,256,80,1154,5727093738,9047125797,19.131
3200000,6,3,118,0.87,0.31,1,0,1,1,68,0,1,69,0,5,7,175,6,3,233,56,737,36,3,45,310,3,8,4,5,1159.147,14420830.41,417.847,38348743.65,1243.027,3.033,0.127,0,0,15.733,3.207,1092.28,1820.247,213.287,5280,70381,332838792,2764846320,395516693,392682898,38,424193,424249,48437272625,373923,374077,51424966276,1134626881,16408196407,7174101667,28606288,43885605,128168895,1036,1061,4879,6571432094,10789609567,27.887
3200000,4,6,72,0.43,0.81,1,1,2,0,51,0,0,114,1,3,27,170,9,8,355,5,405,6,3,49,252,8,3,5,7,4402.519,39185490.46,500.567,73598190.12,1309.106,6.664,0.115,0,0,5.923,3.058,3366.885,1248.24,307.625,7585,82482,308618640,2890043380,391280637,391555397,39,374235,374308,51423549276,401285,401442,53441483538,1091090481,17130799366,7153833825,35071141,52601196,138479543,2636,723,3864,6624052279,10460717752,37.363
3200000,3,4,25,0.67,0.6,0,1,2,1,75,1,0,114,1,5,120,58,8,9,189,118,943,49,2,53,495,6,7,7,7,1554.93,25780305.6,168.053,51539588.32,1250.667,7.772,0.018,0,0,11.404,0.193,1407.088,6086.281,561.281,4453,62183,265437063,2350894554,338692406,337205152,32,281570,281625,43150274483,336652,336811,48491490355,888025321,14173727907,6083097959,24325430,36784460,107568150,8,0,1070,5579747242,9541105512,19.624
3200000,2,4,11,0.72,0.5,1,1,1,1,101,1,1,105,0,4,45,143,10,6,997,49,346,8,3,86,297,9,5,7,7,47.93,9260144.605,231.558,31787934.19,1189.256,1.116,0.046,0,0,8.186,0,0,10159.977,744.023,3749,59508,256362113,2316933182,316716065,316636228,38,448450,448503,42384687178,338660,338818,48063142774,919373610,14183350243,6309948232,21806500,35136263,105998971,361,224,5414,6088923298,9104456140,9.764
3200000,2,4,105,0.77,0.41,0,1,1,0,25,0,0,102,1,4,20,9,5,5,957,94,226,24,0,60,478,4,4,5,6,437.102,12546574.23,168.876,23680989.02,1231.81,3.985,0.036,0,0,21.46,0.752,409.73,2868.598,233.526,4714,69866,305884985,2572924430,340527042,349040873,32,262050,262092,45480055910,358727,358875,50650598682,918050475,15215222332,6391659338,32984919,43332117,128245176,16,8,730,6427759114,9626080745,29.001
3200000,4,5,52,0.32,0.84,1,0,1,0,78,0,1,83,1,2,105,117,8,3,147,67,561,31,1,38,170,8,8,3,2,3078.929,27832232.85,274.376,70136017.35,1311.741,25.506,0.141,0,0,5.529,6.871,3621.2,1399.247,376.388,6660,68427,312285045,2484895961,357008568,365290567,35,299100,299160,47270919942,356797,356949,47624776900,1036686009,14963451525,6455633338,29964418,39919169,113234757,162,293,844,5750862068,9852863925,33.87
3200000,6,5,54,0.56,0.38,0,1,0,0,109,0,1,54,0,5,9,130,2,4,408,127,253,38,1,28,430,14,7,7,3,1021.186,13408360.59,221.395,45684366.63,1261.372,17.326,0.093,0,0,10.105,1.5,2571.546,2508.442,372.012,5047,64647,287509230,2604529806,341492532,339686800,32,264980,265038,48198012145,344268,344423,49736236157,899482473,14643076975,6196239310,25960057,44586559,132629219,15,0,823,6110304188,9241071294,19.201
3200000,3,4,65,0.44,0.74,1,1,0,0,42,0,1,95,0,2,61,88,6,7,614,58,126,35,1,97,121,13,2,3,5,3550.835,39308974.78,235.907,65847792.83,1291.505,12.918,0.196,0,0,6.34,0.845,3235.34,1268.567,329.825,6244,70347,301326011,2702183913,353454126,353933527,38,284038,284091,48400342950,364098,364251,48136963743,1001310536,15355427425,6586770992,36806032,44819196,121162707,921,300,1347,6153513205,9771774080,34.322
3200000,6,6,91,0.32,0.87,0,1,1,1,121,1,1,121,1,2,34,80,4,5,730,42,955,44,1,89,330,8,6,2,2,721.024,9946169.878,228.439,34406018.84,1244.756,9.016,0.171,0,0,12.658,1.211,1684.927,1925.74,260.106,4249,65890,303316462,2528871268,364960288,364360067,38,328291,328345,47733589335,348103,348253,49716334210,962564085,14966130796,6376356791,26853236,43270889,126602538,0,0,976,6351036496,9429389396,20.4
3200000,2,6,32,0.73,0.82,0,1,0,1,59,1,0,28,1,1,37,197,10,9,486,33,640,2,1,40,401,6,7,3,1,14103.031,128120820.4,465.109,178815583.8,1451.109,40.812,0.219,0,0,2.25,1.156,6129.094,1005.875,499.891,11083,128647,354476731,3289338459,362703314,375974290,56,268015,268107,54301683083,518676,518828,50470743803,1134286546,16186561413,6535224635,33390576,47507089,153605199,88,109,737,6418081146,9781357144,61.128
3200000,4,5,84,0.47,0.77,0,0,1,0,88,0,1,77,0,1,99,107,3,4,582,76,685,28,2,95,110,5,3,1,3,2921.94,26689282.97,282.405,56004884.28,1314.871,25.259,0.345,0,0,5.983,2.664,2790.483,975.716,275.802,7149,73765,419276302,2830652548,365540189,362833354,38,306580,306641,54298325117,375240,375393,59955428921,1158547888,18118960900,7098664139,38527774,47590024,144765492,910,417,598,6527147554,11713195868,34.688
3200000,5,5,111,0.82,0.53,1,1,1,1,33,0,1,98,0,4,54,31,5,8,555,69,521,11,0,79,197,11,2,2,8,521.573,9506702.126,226.923,26682550.73,1244.196,7.14,0.021,0,0,12.14,1.671,1532.091,1523.007,223.727,5090,71928,312410293,2902064140,384346210,383805956,32,272264,272333,49916816992,365955,366103,53152107046,1078988859,16526609788,6776456737,29843133,38985710,137880384,618,237,1394,6356572423,10260091024,21.51
3200000,6,2,83,0.88,0.58,1,1,2,0,3,1,0,17,0,3,102,96,9,6,842,36,103,12,2,35,412,2,4,6,2,1512.052,15533220.5,246.722,43477892.52,1265.252,9.783,0.078,0,0,14.435,1.348,1424.713,2374.235,278.2,5592,71107,317791057,2690413012,329500808,331323054,32,235717,235783,49095484288,363159,363317,53753045831,950389888,15951125330,6665999369,27679427,40075517,127544424,0,0,603,6244131587,10989985097,24.454
3200000,7,3,69,0.79,0.71,0,0,1,1,63,1,1,14,1,4,91,135,8,7,868,29,473,23,2,33,275,13,1,6,8,2002.436,18779077.31,344.752,59868295.96,1283.495,17.852,0.119,0,0,6.96,2.693,2945.158,1368.287,316.762,5200,66708,297743935,2698267276,347998452,347912125,32,245594,245655,49173713526,350520,350678,56015460435,1003198255,16298233322,6523496444,28077778,49964594,119443803,0,36,930,6169996826,11574463605,19.731
320000000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,5731.422,53644261.78,1602.359,197844951.1,1333.625,21.047,0.094,0,0,5,0.812,5156.781,2358.844,500,8512,147850,345551983,3733355893,384533039,397469601,69,291235,291364,53332066928,552919,553072,53440873847,1233652092,17932141286,7679326158,29320631,37650479,127341664,111,119,1506,6563574392,11303642875,105.625
320000000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,26225.425,311186704.7,1994.5,508752670.7,1737.275,118.4,0.325,0,0,0.4,0,10974.275,749.725,800,13096,242234,348788096,3789170616,376787991,394212796,627,259622,260287,57093136805,803806,803955,52225279899,1113095246,15676489555,7025099198,37227100,54135636,139895691,271,112,538,6079625300,10043598441,90.493
320000000,8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,1288.531,12790423.48,1235.469,88042294.86,1252.1,9.875,0.069,0,0,9.038,5.275,2264.219,1240.344,200,5723,72639,268036327,3118771854,370020272,377188456,74,510792,510882,53937089135,390163,390321,59147231996,1241554325,18467868189,7477745010,34203668,62488326,161562080,1292,790,5675,7104992086,11064874859,31.655
320000000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,465.62,9380485.35,880.64,74740013.91,1244.23,11.21,0.06,0,0,18.11,0.41,811.32,3934.49,320,4975,69445,310300633,2589486991,350688838,351750204,32,263948,264006,46688001336,357238,357392,53198150324,971921652,16030392499,6672343557,26366146,39285208,119742436,0,0,501,6288098289,10836280067,26.5
320000000,5,1,121,0.52,0.61,1,1,1,0,7,1,0,39,0,6,2,21,5,3,356,114,166,22,2,99,459,6,6,4,4,956.673,11547884.33,758.314,66625667.51,1249.516,13.301,0.046,0,0,17.399,1.346,957.843,2107.255,209.15,5550,72860,372283485,2860859865,373155146,376887707,32,254839,254904,50673748477,369254,369407,55935726605,1005057815,16476483137,6949681050,28820715,47189376,134253539,0,0,492,6687089532,10987477875,29.644
320000000,8,4,87,0.78,0.55,1,1,1,1,60,0,0,42,0,5,102,105,7,5,218,99,754,2,2,77,181,4,4,2,3,1965.059,15646741.59,1099.487,111049981.8,1275.361,37.975,0.05,0,0,8.202,4.874,2529.412,1411.429,268.908,6658,92040,354012708,3120415396,385243767,385471207,38,266910,266993,51086273445,415841,415993,54173200332,1184967336,17484268387,7228135582,27656185,51327377,130454086,0,0,537,6666261953,11378272774,24.363
320000000,5,4,96,0.65,0.45,0,1,1,0,34,1,1,47,0,3,44,145,6,9,293,21,861,5,1,85,495,15,6,8,8,699.07,9746839.734,912.57,67259835,1230.625,8.43,0.039,0,0,19.5,1.141,686.953,2976.797,250,6172,81315,318841323,2885702693,374814671,385653917,32,279463,279512,52353129513,390744,390900,57065268047,1044660008,16811526585,6893397884,28915755,50554405,134423025,0,286,1132,6641714428,10720643619,28.48
320000000,7,6,9,0.55,0.86,0,0,0,1,109,1,0,94,0,1,66,112,4,9,816,86,527,49,0,69,337,7,4,8,6,5121.463,37362314.88,2029.146,260063981.1,1350.902,74.293,0.171,0,0,2.342,0.195,7541.927,3896.122,780.488,3138,57737,234435255,2295003048,305703151,308229276,32,252381,252431,40866505372,320556,320704,45009210521,808911083,13336219522,5803811585,20978057,44271940,113607126,0,0,777,5576722303,8575680688,21.244
320000000,6,4,60,0.46,0.38,1,0,1,1,55,0,1,57,1,3,86,49,8,7,463,113,901,47,2,82,248,8,5,6,6,1749.696,16864608.97,1025.272,115929067.1,1268.076,18.913,0.065,0,0,13.696,0.706,1763.706,3366.848,347.826,4968,66708,292139100,2529113114,337941246,326291008,32,255755,255814,44773035302,349777,349935,49681177617,899046671,14760317598,6230722811,28518712,39773695,119963685,8,8,800,6098074944,10431799163,24.479
320000000,3,3,98,0.76,0.85,0,0,0,1,101,0,0,115,1,3,76,76,2,8,321,12,833,16,2,25,355,9,3,4,4,2625.085,28268498.95,803.223,101843566.1,1293.854,15.431,0.077,0,0,7.538,0.538,3166.154,1438.885,246.154,7416,76974,381688545,2833264141,351694697,358472124,38,298685,298751,51762657269,381673,381829,54675004307,1049327279,16479700609,6970684885,36478931,45398383,132105983,79,70,763,6694003604,10906959187,40.354
320000000,3,5,45,0.67,0.48,0,1,2,1,121,1,1,25,0,5,22,59,5,4,561,104,379,13,2,29,422,10,2,3,4,956.558,12823404.86,859.662,99736894.03,1244.532,10.883,0.026,0,0,15.454,1.532,1054.87,5035.52,415.584,4731,67945,319191838,2629575078,333407312,336646479,38,263839,263918,45585498888,352906,353059,50424628136,897656833,15870129763,6822579727,26366908,43983572,124055054,293,187,867,5999929293,10400976860,23.293
320000000,3,1,106,0.53,0.33,0,0,2,1,99,1,1,51,1,4,36,140,9,4,637,44,113,40,0,96,380,4,3,1,2,537.261,9997488.913,683.391,64145695.39,1250.652,11.746,0.058,0,0,19.203,0.536,864.674,3087.891,231.884,4835,70481,294719146,2692867408,362568414,352016330,32,240340,240396,45576079629,361260,361408,49355805877,937625610,14709621864,6304342218,23166951,32526801,111947175,541,193,589,6214986325,9404112165,33.982
320000000,2,2,41,0.49,0.78,0,0,1,0,126,1,1,73,0,1,59,17,6,4,188,58,496,36,3,70,230,6,2,5,7,10197.863,91974850.73,1832.849,246870871.4,1494.945,16.164,0.274,0,0,1.616,7.849,5848.849,575.26,438.356,8375,76192,365217633,2975761668,393226615,397818481,76,407000,407103,57188083515,388981,389137,55254706288,1208490536,17163427074,7298827706,39710332,51128096,142638289,466,416,4531,7049934777,11375013876,67.489
320000000,5,4,68,0.63,0.7,1,1,2,0,27,1,1,17,1,1,78,150,5,9,428,44,266,38,1,37,126,11,9,3,7,762.78,8552140.04,912.59,86397583.5,1242.24,14.15,0.05,0,0,17,0.87,1127.97,4030.12,320,4608,67911,255627914,2565654432,344534947,345027828,32,256693,256752,43690450153,353507,353658,47807918070,914545566,14376058465,6264994537,23743312,37154237,124499107,0,0,1107,6118728825,9385751726,25.596
320000000,1,2,90,0.68,0.9,0,0,0,1,42,1,0,78,1,4,19,200,9,10,844,65,428,11,0,53,454,11,8,7,8,242.164,13727113.95,399.885,66018909.85,1233.098,5.098,0.057,0,0,16.967,0.795,1355.139,3464.205,262.295,4628,75586,330049390,2727982752,374296046,376790396,37,246958,247006,44418951570,374767,374915,48170334390,985641814,15378350861,6753839511,26332863,37427409,121366884,126,39,570,5691354163,10082002869,45.462
320000000,7,5,125,0.8,0.53,0,1,0,1,79,1,1,34,1,2,122,172,8,7,579,63,1020,45,1,63,351,13,8,7,8,1107.701,12030840.78,728.357,80570431.31,1240.344,14.127,0.045,0,0,10.79,4.764,2337.885,1712.554,203.822,5286,70684,303902288,2762525184,355481988,358016681,32,260709,260767,49663679503,363925,364080,51769566536,1013533774,15637657462,6749323589,24141965,38813546,121769034,97,62,897,6519786239,9998865874,23.854
320000000,6,5,17,0.85,0.57,0,1,2,1,3,0,1,62,1,6,115,96,3,5,905,20,615,30,1,51,294,3,8,7,8,3008.306,29408015.59,1553.347,202223721.7,1306.122,33.551,0.082,0,0,6.245,0.163,4027.796,5233.224,653.061,4007,61977,243009142,2416879346,311734796,302470263,32,279554,279618,42120678345,335239,335394,45344169549,821478834,14075322905,6157961014,23817469,45600984,122433559,0,22,1079,5411199634,9032256428,20.842
320000000,1,3,54,0.38,0.48,0,0,2,1,21,0,0,69,0,2,58,160,6,8,943,51,222,19,1,44,279,7,8,5,3,2929.43,62912569.07,701.535,151706729.1,1311.895,11.698,0.07,0,0,5.442,0.105,3987.942,1465.081,372.093,8031,74856,373317697,2791437243,363709683,363036438,38,276351,276411,52308327710,378544,378699,52206719404,1072250487,15818916341,6763779162,32286880,45595788,127614900,30,24,835,6231697889,10216619170,50.077
320000000,5,6,112,0.34,0.74,1,1,1,0,17,1,0,110,0,4,69,180,3,6,607,35,694,34,2,60,237,7,5,2,6,1016.604,11801672.13,680.41,71932849.07,1256.222,17.41,0.049,0,0,17.111,1.354,1017.708,2238.958,222.222,5471,71217,357707481,2805158377,362493480,363579260,38,295299,295366,51427108606,364431,364583,59664705921,1062962376,17596515778,6966516048,33109063,52898690,139314724,0,7,559,6922755971,11275790567,27.616
320000000,7,2,78,0.89,0.82,1,0,1,1,115,1,0,98,1,3,110,167,2,8,120,30,586,24,1,81,100,3,6,6,4,1864.236,16417966.09,940.682,107281938.7,1260.527,20.718,0.018,0,0,7.864,6.409,2789.582,1556.109,290.909,4633,66866,271382597,2609980040,342916838,333209223,32,280967,281031,46806851414,350506,350660,50342251713,978948224,15056777113,6501538038,22083489,45195942,125262660,191,154,1405,6056312305,9453202978,22.603
320000000,7,2,116,0.31,0.76,1,0,2,0,72,1,1,127,0,2,46,131,8,5,138,106,394,25,2,21,428,13,7,3,2,1182.885,11885412.21,715.507,76475106.53,1266.385,26.696,0.068,0,0,10.73,2.068,1849.223,1319.426,216.216,5749,72667,391455411,2760916247,366592745,367438741,32,296819,296887,48156901876,369069,369222,51395769400,1043111545,16560823277,6963628119,28890825,34047636,123308498,41,0,607,6173136522,10578370535,25.652
320000000,6,2,16,0.41,0.51,1,1,1,0,46,0,1,8,1,5,32,88,6,10,765,83,957,28,0,88,276,1,7,4,7,3030,28071814.54,1581.375,206677208.8,1317.021,60.062,0.125,0,0,6.625,0.167,3416.604,5686.833,666.667,3640,60326,266842999,2399108216,325844909,325555071,32,225130,225200,43082072473,329823,329971,47039115498,873968164,14089729060,5893932646,20870163,33814049,103676227,0,94,427,5867441841,8746482963,20.687
320000000,3,3,64,0.44,0.64,1,0,1,0,75,0,0,120,0,2,98,37,6,7,875,93,346,19,3,34,170,2,4,7,5,3506.458,37438495.23,1087.906,134449336.2,1300.583,12.771,0.073,0,0,6.729,0.75,3342.573,1542.427,333.333,7332,74189,309850784,2701307894,347123788,346828508,38,322699,322759,49632778677,389125,389285,51214220711,985355336,15533872782,6622664750,28569716,41000820,128151033,125,141,1891,6259057505,9752631936,38.318
320000000,2,5,29,0.36,0.67,0,0,1,0,91,0,0,27,0,3,28,63,9,3,521,80,780,44,1,93,409,8,3,2,3,3718.197,53159433.36,1363.918,185373409.2,1325.525,17.41,0.131,0,0,5.623,0.361,4852.574,2835.295,524.59,5730,64980,270684334,2377849740,341544796,334151972,44,278295,278358,43651575633,344799,344951,46220505837,892364136,14213560957,5968620302,29472311,42303499,122290213,85,33,969,5600197139,8815374853,36.029
320000000,4,4,73,0.82,0.36,0,1,1,0,53,0,0,102,0,4,107,26,7,6,698,125,551,35,3,47,201,14,6,6,5,1106.238,14282972.04,728.333,94864848.72,1240.371,6.124,0.029,0,0,16.686,1.01,1116.571,3349.714,304.762,4317,67725,286652748,2784344074,364882690,368321983,50,438574,438646,47594000639,366171,366328,51238697783,964364553,15287425132,6506166770,24709993,41768477,128401699,478,496,5412,6476672633,9897942505,24.384
320000000,4,2,83,0.86,0.79,1,0,1,0,14,0,1,67,1,5,86,9,3,9,995,9,125,3,1,27,211,5,1,5,6,769.313,12314830.86,788.626,76063470.34,1262.165,7.365,0.017,0,0,17.67,0.913,959.044,3206.765,278.261,6043,86191,323373295,3259353721,378092563,387221149,32,288657,288715,49459226951,400069,400221,50643086951,1084483006,16926085454,7252640653,27826155,54271660,133683136,8,78,1051,6105456430,10809131389,27.814
320000000,3,3,105,0.72,0.61,0,0,0,1,65,0,1,7,0,2,49,70,8,5,486,72,938,15,3,64,322,12,2,4,2,1704.292,21859391.41,923.993,83480228.11,1277.197,8.073,0.088,0,0,8.672,0.912,2213.445,1209.62,233.577,7605,80074,345523186,3049867506,399897025,393623171,38,383993,384042,53747060645,397834,397990,58293256832,1176779685,18241551563,7377934010,30739841,46591210,130054306,498,1151,5821,6779161196,10636333964,43.26
320000000,4,5,35,0.58,0.41,1,0,0,0,113,1,0,87,1,3,126,41,10,6,704,31,38,29,2,75,484,9,1,2,9,6754.567,54699904.69,1441.597,213378843.5,1342.985,50.851,0.224,0,0,3.91,0.507,5777.97,1736.672,477.612,6252,68555,324364231,2391261063,332162867,325539428,38,266094,266157,46593861949,355355,355509,48793529201,975834113,14405773799,6496274571,32821741,55203290,126663803,0,0,1031,5862880776,9705825535,36.099
320000000,8,5,22,0.72,0.68,0,1,1,1,85,0,1,15,0,5,14,121,4,8,788,120,670,42,1,42,392,2,4,6,2,3512.389,22452765.89,2371.518,215741115.5,1291.204,34.333,0.204,0,0,4.63,2.333,5578.722,3105.722,592.593,3734,61885,261148413,2544765849,329363584,332679253,32,241924,241976,43250460460,335236,335390,44392759049,884648877,13713075386,6195480960,20097048,29200374,110348987,0,0,772,5645068979,9099141991,25.735
320000000,5,2,31,0.41,0.42,1,1,2,0,88,0,1,105,1,4,9,104,4,6,261,5,70,9,3,31,136,12,5,1,5,992.286,13856415.71,1366.175,126997711.3,1241.667,23.682,0.064,0,0,12.444,0.159,1559.841,6023.651,507.936,4751,67620,266305251,2593810747,361374405,366330194,32,427908,427958,43676633118,363832,363983,48262755704,941840563,15769453710,6712266520,22136508,34682925,115894924,1816,2628,5315,6012223638,9677972728,22.835
3200000000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,375.593,4957959.858,18309.21,1518733600,1228.355,192.364,0.049,0,0,17.772,0.744,8151.753,3982.963,790.124,10936,264544,345505068,3134178287,410942979,427925762,206,299007,299250,51513217857,845931,846083,51635638538,1118885651,15097007294,6854661081,31691105,48776532,128850629,593,1843,1323,6521673010,11114388612,128.984
3200000000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,27304.375,303232770.5,26300.25,1747879153,1737.2,103.5,0.475,0,0,0.275,0,11925.525,530.975,800,17100,357857,418541701,4340848780,401354654,408294685,302,288088,288456,58692134309,1094618,1094767,54266293191,1288564363,17159992668,7299968344,41834527,46916276,158949283,14,0,1863,6751288859,10600834880,142.831
3200000000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,1198.65,15588803.94,9534.27,567057080.9,1281.19,67.48,0.08,0,0,7.24,0.51,3280.4,1625.64,320,4728,84457,433614532,2775202971,378740695,381760894,289,272220,272533,48823352453,390619,390772,53530544914,1089567079,16212886270,7053930289,27996041,45495008,114466231,564,386,685,6427309714,10759954206,112.6
3200000000,5,2,106,0.62,0.86,0,1,0,0,52,0,1,16,1,2,17,62,3,6,564,4,640,11,1,45,339,13,8,2,7,1086.123,12344402.65,8823.775,409020969.3,1258.362,36.544,0.051,0,0,8.203,2.79,3062.333,1528.92,231.884,5706,96614,302027822,2845545214,388152180,391903030,50,271660,271752,51468894641,427183,427332,59159370639,1149086617,18179583588,7121349986,35755795,41100436,131352613,1271,818,2472,7200560360,10907027652,111.647
3200000000,6,3,59,0.71,0.32,0,0,2,1,126,0,0,60,0,5,95,45,2,9,144,25,769,39,1,22,347,13,8,4,7,1982.528,17062026.71,8770.956,595362488.2,1285.055,69.593,0.055,0,0,7.055,2.33,3609.055,1866.33,351.648,4609,70213,279444644,2726767949,337286304,343633652,44,259141,259223,47511475809,357428,357579,50333543825,1004025413,15325750165,6579335857,22936047,34079710,112475710,0,0,676,6291127377,9877058227,69.415
3200000000,4,2,13,0.71,0.83,1,1,1,1,60,1,0,96,0,5,92,95,9,8,246,79,291,12,3,26,415,12,4,1,6,2644.556,31427804.82,15168.956,1201809916,1323.356,62.778,0.022,0,0,3.178,0.822,7276.689,3795.756,711.111,4513,78745,304918499,3175450246,350499862,356596070,49,389778,389860,47183795358,382090,382239,48341256632,1043468037,16374028203,6963154691,22260250,37510207,109758993,353,34,3476,5918289525,10338700942,81.295
3200000000,7,4,71,0.83,0.82,0,0,0,1,120,0,1,65,1,1,18,85,8,9,458,29,264,4,3,80,393,2,1,6,1,1908.204,16469904.07,13722.602,596679416.7,1261.67,20.66,0.078,0,0,7.689,2.155,3680.544,1953.602,310.68,6414,127873,325693362,2966682524,407326830,409133310,50,412523,412606,50573193642,512859,513015,55419023361,1193937340,15822477822,6792423764,29922917,51230185,138213445,1572,921,4487,7099760303,10284145393,109.437
3200000000,7,3,15,0.51,0.5,0,0,1,0,114,1,1,24,1,2,111,130,3,8,544,70,52,25,1,62,339,10,5,4,3,4451.426,29473799.87,30559.957,1215966616,1319.66,105.979,0.085,0,0,3.404,2.617,6347.511,3177.936,680.851,4255,73390,268794003,2556282833,316934742,322579778,62,284842,284931,44384275555,361855,362006,45983915509,898940599,14818525111,6398043037,23004630,30033849,108382066,401,327,1672,5641081263,8950340799,94.898
3200000000,2,5,65,0.42,0.37,1,0,0,1,88,0,0,73,0,1,8,16,4,8,886,68,186,17,1,43,233,5,7,4,2,9581.216,80566319.66,8579.969,651915844,1395.763,50.093,0.103,0,0,2.722,0.969,4485.639,651.062,329.897,9412,86491,398723277,3020336638,394667328,394066715,68,282733,282828,58049687524,411153,411306,57190946929,1202833869,17763704576,7352898857,38559395,46095466,136402520,239,50,1090,6868967688,10923730896,98.956
3200000000,5,1,100,0.47,0.31,1,0,1,0,119,1,0,21,0,3,97,131,8,6,312,99,680,31,1,81,227,13,8,1,4,1112.265,12363946.79,9206.341,426298163.9,1250.326,32.879,0.03,0,0,8.341,2.583,2476.727,1297.97,242.424,4657,79790,321528502,2801846617,365475902,367480323,87,248171,248301,47370739774,383206,383354,50482539668,1003612552,15757304203,6677296467,24186575,33001252,112126529,7,59,869,5877372837,9945665042,111.536
3200000000,1,1,68,0.55,0.3,0,0,2,1,50,0,1,18,0,3,112,16,8,9,387,44,919,28,1,57,364,10,8,6,7,1171.67,33488851.53,2618.59,478403010.1,1279.93,8.76,0.07,0,0,5.08,0.96,3822.25,1160.35,320,6451,78627,341237407,2743061498,359775736,363199289,66,250626,250715,47924325906,383331,383486,49141326276,1007520002,15425710757,6587413251,28926985,35967125,114451387,0,0,598,5908186601,9849145541,85.493
